scenario,code,horizon,calendar_horizon,completed,last_year,status,max_inflation,peak_mvi,peak_mvi_year,mean_tax_gdp,max_accounting_error,max_equity_error,real_gdp,nominal_gdp,inflation,usownership_share,mvi_gdp,tax_gdp,gini_wealth,gini_income,top10_wealth,top1_wealth,median_income,median_use_dividend,fiscal_issuance_gdp,net_seigniorage_gdp,burn_gdp,money_gdp,velocity,coverage_shortfall,labour_share,ordinary_discounted_dividends
medium,B7,10,2037,True,10,ok,0.0201488411105,0.115094557185,1,0.280811090674,3.48990560409e-16,1.33226762955e-15,1.31282799069,1.43706193075,0.0199599745405,0,0.102837395441,0.283988959139,0.731053125851,0.37384443211,0.65071505336,0.223191495562,0.575015549141,0,0.0345431748126,0.0345431748126,0,0.714180675355,1.40020590658,0.0040061735538,0.521733175164,2.1873157823
medium,B7,25,2052,True,25,ok,0.021245148428,0.145236458119,25,0.290885195755,3.48990560409e-16,1.33226762955e-15,2.69114551496,4.01650832839,0.0207596488428,0.0385337570129,0.145236458119,0.31279744252,0.712749634229,0.421237862853,0.641763638669,0.220561255547,1.03199261046,0.0466387330972,0.0479647764871,0.0479647764871,0,0.692166502091,1.44473908659,0.00266617715266,0.326653912733,8.03226567717
medium,B7,50,2077,True,50,ok,0.021245148428,0.146760727475,29,0.291879645228,3.48990560409e-16,1.33226762955e-15,6.48099859857,15.9730775045,0.0200391967471,0.296692477446,0.0596483896444,0.23913556509,0.560002945185,0.436373851106,0.527116595923,0.17662731365,2.2928130073,1.11091446104,0.0361908109513,0.0361908109513,0,0.688574186666,1.45227634054,0.00230557278064,0.195167297723,23.6150236181
medium,B7,100,2127,True,100,ok,0.021245148428,0.146760727475,29,0.243692879564,4.58121593563e-16,1.44328993201e-15,17.6732922503,121.566397968,0.0207362286276,0.662856612498,0,0.1917008696,0.291736753891,0.269667081023,0.315586744093,0.093733239035,7.91819775765,6.82005916394,0.0238298364044,0.0238298364044,0,0.656468640606,1.5233020104,0,0.189045671081,41.4703624791
medium,B8,10,2037,True,10,ok,0.0418475093898,0.10493229731,4,0.281693164827,3.76028267018e-16,1.33226762955e-15,1.31246542948,1.30181816578,0.0418475093898,0,0.0953439584503,0.265113233453,0.733559361856,0.380882389659,0.653284605657,0.22428818989,0.581864813707,0,0.0413940651377,0.0262398270327,0.015154238105,0.68223550285,1.46576951188,0.00441222690454,0.521733175164,2.185561135
medium,B8,25,2052,True,25,ok,0.0496205936579,0.173397715457,25,0.315222081875,3.76028267018e-16,1.33226762955e-15,2.54226017448,2.25311074918,-0.02,0.0385337570129,0.173397715457,0.365416252,0.707804039774,0.390318620699,0.636411241601,0.218260555514,0.977448370802,0.0422494552885,0.042081426332,0.0273041615818,0.0147772647502,0.709908201127,1.40863283226,0.00216223824652,0.326653912733,7.76276574767
medium,B8,50,2077,True,50,ok,0.0857325737218,0.173397715457,25,0.324790314814,3.76028267018e-16,1.33226762955e-15,6.4635760272,5.93481016764,-0.0138048160991,0.296692477446,0.110213283154,0.290072165666,0.57808476387,0.415254789877,0.528656672932,0.175724974817,2.39948700162,1.05591026444,0.0432206899617,0.0276336361706,0.0155870537911,0.718474540435,1.39183776699,0.00257103483501,0.195167297723,22.8882106411
medium,B8,100,2127,True,100,ok,0.176571182511,0.173397715457,25,0.278610511584,4.1828735316e-16,1.7763568394e-15,14.9571543156,60.9030694012,-0.02,0.662856612498,0.000887744183069,0.232115781112,0.367471831638,0.333221491133,0.340853414881,0.100631920239,6.24872793868,5.5023493542,0.0274107057734,0.0191369468848,0.00827375888865,0.497560619005,2.00980536201,0.009306763137,0.189045671081,39.7034161228
medium,B9,10,2037,False,5,nominal_collapse,4485.77909285,0.00807513428081,1,0,3.65855249485e-16,1.33226762955e-15,,,,,,,,,,,,,,,,,,,,
medium,B9,25,2052,False,5,nominal_collapse,4485.77909285,0.00807513428081,1,0,3.65855249485e-16,1.33226762955e-15,,,,,,,,,,,,,,,,,,,,
medium,B9,50,2077,False,5,nominal_collapse,4485.77909285,0.00807513428081,1,0,3.65855249485e-16,1.33226762955e-15,,,,,,,,,,,,,,,,,,,,
medium,B9,100,2127,False,5,nominal_collapse,4485.77909285,0.00807513428081,1,0,3.65855249485e-16,1.33226762955e-15,,,,,,,,,,,,,,,,,,,,
fast,B0,10,2037,True,10,ok,0.0222452611439,0.0342510981838,10,0.182131946847,3.85785307507e-16,1.33226762955e-15,1.72476336033,1.89484211606,0.0222452611439,0,0.0342510981838,0.223349322706,0.744592535322,0.462861980171,0.66623514262,0.229672221085,0.519069372384,0,0.0261143163058,0.0261143163058,0,0.714668240418,1.39925065009,0.000761924623564,0.377741476225,3.33865339424
fast,B0,25,2052,True,25,ok,0.0229623973875,0.0809728974166,25,0.222576125023,3.85785307507e-16,1.33226762955e-15,2.71517180932,4.11388480787,0.0202878646348,0,0.0809728974166,0.260398973095,0.770538557132,0.517885798663,0.701459573694,0.245577672939,0.67458720816,0,0.0361993449754,0.0361993449754,0,0.684578356601,1.4607531634,0.00164276718188,0.159198141048,13.7720997684
fast,B0,50,2077,True,50,ok,0.0229623973875,0.0824966625611,50,0.2421778279,3.89986814273e-16,1.33226762955e-15,6.40793127389,15.9422029422,0.0200001867552,0,0.0824966625611,0.261991705327,0.771115880775,0.518426202331,0.702370465074,0.24596198674,1.59186732343,0,0.0361911922536,0.0361911922536,0,0.68592915473,1.45787650679,0.0016499486579,0.154290745874,34.5798617653
fast,B0,100,2127,True,100,ok,0.0229623973875,0.0824976488541,100,0.252085536472,3.89986814273e-16,1.33226762955e-15,35.7878003575,239.648276736,0.0200000000001,0,0.0824976488541,0.261993341688,0.771138014511,0.518426131537,0.702387013711,0.245966180494,8.89045514497,0,0.0361905816763,0.0361905816763,0,0.685931724871,1.45787104422,0.00164995297709,0.154288000001,84.6088307528
fast,B1,10,2037,True,10,ok,0.0199229575284,0,1,0.16033465585,3.76056476324e-16,1.33226762955e-15,1.72476336033,1.8729476191,0.0199229575284,0,0,0.18752039968,0.75185330179,0.538006945971,0.668046028808,0.230039244223,0.553123829084,0,0.0281821672401,0.0281821672401,0,0.736379694408,1.35799507726,0.0309814421463,0.377741476225,3.33633822666
fast,B1,25,2052,True,25,ok,0.020397462092,0,1,0.17275698323,3.76056476324e-16,1.33226762955e-15,2.71517180932,3.97837827676,0.0200163469456,0,0,0.177855802755,0.793715569592,0.688525802788,0.713511487724,0.249673004578,0.544784877521,0,0.037827015132,0.037827015132,0,0.72263050292,1.38383308753,0.0711235874424,0.159198141048,13.7697846009
fast,B1,50,2077,True,50,ok,0.020397462092,0,1,0.175172850037,3.76056476324e-16,1.33226762955e-15,6.40793127389,15.404690793,0.020000014585,0,0,0.17755566906,0.795053129866,0.692163353808,0.715035861897,0.250284821434,1.2710490965,0,0.0381306023654,0.0381306023654,0,0.72270375338,1.38369282756,0.0723772263256,0.154290745874,34.5775465977
fast,B1,100,2127,True,100,ok,0.020397462092,0,1,0.176364201645,3.76056476324e-16,1.33226762955e-15,35.7878003575,231.568110507,0.02,0,0,0.177555546556,0.795063264922,0.69216539246,0.715046346801,0.250286981595,7.09866419545,0,0.0381307279535,0.0381307279535,0,0.722703940764,1.38369246879,0.0723779405675,0.154288000001,84.6065155853
fast,B2,10,2037,True,10,ok,0.0235184689047,0.149229632821,10,0.27092525032,3.82873300325e-16,1.33226762955e-15,1.72476336033,1.91464616649,0.0235184689047,0,0.149229632821,0.339298749857,0.73287255582,0.399437646287,0.655085119422,0.22531497988,0.666248269506,0,0.0248757097394,0.0248757097394,0,0.696638914072,1.43546388208,0.00286872515651,0.377741476225,3.34050368262
fast,B2,25,2052,True,25,ok,0.0236181455278,0.199935484828,25,0.329946511652,3.82873300325e-16,1.33226762955e-15,2.71517180932,4.15772378126,0.0202954674538,0,0.199935484828,0.380120138156,0.756255145898,0.450316635639,0.682855577052,0.237459184336,0.897734829235,0,0.0354391605743,0.0354391605743,0,0.670573754288,1.49126027317,0.00186907431091,0.159198141048,13.7739500568
fast,B2,50,2077,True,50,ok,0.0236181455278,0.201110347358,50,0.355568872183,3.82873300325e-16,1.33226762955e-15,6.40793127389,16.111039774,0.0200001516981,0,0.201110347358,0.381346688437,0.756920323233,0.451160395408,0.683673441009,0.237778686448,2.11335902871,0,0.0354499013526,0.0354499013526,0,0.671881994005,1.4883565997,0.00184597414769,0.154290745874,34.5817120537
fast,B2,100,2127,True,100,ok,0.0236181455278,0.201111011053,100,0.368458337116,3.95717863672e-16,1.33226762955e-15,35.7878003575,242.186261911,0.02,0,0.201111011053,0.381347871677,0.756949418972,0.451160652418,0.683699483732,0.237787010585,11.8029240722,0,0.0354494138851,0.0354494138851,0,0.671884133542,1.48835186021,0.00184596533663,0.154288000001,84.6106810412
fast,B3,10,2037,True,10,nominal_collapse,0.207675606023,0.106168166548,10,0.232669273364,4.20295656833e-16,1.33226762955e-15,1.72476336033,2.94252964052,0.207675606023,0,0.106168166548,0.230839710566,0.7490935843,0.449421758983,0.670012155174,0.231516702646,0.695064917812,0,0.0574965803543,0.0574965803543,0,0.585472215975,1.70802298165,0.00574969524669,0.377741476225,3.34785448573
fast,B3,25,2052,True,25,nominal_collapse,0.491632219957,0.125957872074,20,0.230045108702,4.39758070248e-16,1.33226762955e-15,2.71517180932,661.39789443,0.491632219957,0,0.124297921022,0.227424970954,0.803919541375,0.557857022785,0.724140052864,0.254131076681,0.835733798695,0,0.0443623895263,0.0443623895263,0,0.140173730217,7.13400434198,0.0163504303938,0.159198141048,13.7813008599
fast,B3,50,2077,True,50,nominal_collapse,0.540110352929,0.125957872074,20,0.22870109061,4.39758070248e-16,1.33226762955e-15,6.40793127389,65382893.8498,0.540110352929,0,0.12127683189,0.227348292904,0.807074820587,0.563367676807,0.726855497676,0.255256606379,1.93911510381,0,0.0367754457555,0.0367754457555,0,0.0988477317907,10.1165700202,0.017905299898,0.154290745874,34.5890628568
fast,B3,100,2127,False,93,nominal_collapse,0.540702121574,0.125957872074,20,0.22807558498,4.39758070248e-16,1.33226762955e-15,,,,,,,,,,,,,,,,,,,,
fast,B4,10,2037,True,10,nominal_collapse,0.218710279437,0.105206878976,10,0.232669273364,3.57154657591e-16,1.33226762955e-15,1.72476336033,2.91134586949,0.218710279437,0,0.105206878976,0.230839710566,0.753560866219,0.450092777148,0.674543134591,0.233432945459,0.69340692423,0,0.0548858722496,0.0347879288586,0.020097943391,0.525044189373,1.904601594,0.00592905311355,0.377741476225,3.34785448573
fast,B4,25,2052,True,25,nominal_collapse,0.532133152886,0.123532309276,19,0.230045108702,3.82946242158e-16,1.33226762955e-15,2.71517180932,848.533273269,0.532133152886,0,0.121012187172,0.227424970954,0.806590450765,0.560669747675,0.726400647129,0.255050609591,0.826812466774,0,0.0371778692795,0.0340083921916,0.00316947708791,0.102399718323,9.7656518629,0.0174172082231,0.159198141048,13.7813008599
fast,B4,50,2077,True,50,nominal_collapse,0.579766186592,0.123532309276,19,0.22870109061,3.82946242158e-16,1.33226762955e-15,6.40793127389,161271746.326,0.579766186592,0,0.118232499182,0.227348292904,0.808869589476,0.566011498786,0.728368416679,0.255876152276,1.91960722904,0,0.0301453209082,0.0285290949167,0.00161622599153,0.073530120788,13.5998688603,0.0189672599352,0.154290745874,34.5890628568
fast,B4,100,2127,False,89,nominal_collapse,0.580130053141,0.123532309276,19,0.228108274193,3.82946242158e-16,1.33226762955e-15,,,,,,,,,,,,,,,,,,,,
fast,B5,10,2037,True,10,ok,0.0224077517949,0.147523936907,10,0.270529497985,3.71077130392e-16,1.33226762955e-15,1.72476336033,1.90718907519,0.0218181930864,0.00819259332468,0.147523936907,0.336477577776,0.727931944621,0.400452533881,0.650864503586,0.223645997417,0.669386080456,0.00534853429315,0.0263488478602,0.0263488478602,0,0.701482902271,1.42555149493,0.00284618084538,0.377741476225,3.34051025011
fast,B5,25,2052,True,25,ok,0.0224077517949,0.167729950113,16,0.313953504514,3.71077130392e-16,1.33226762955e-15,2.71517180932,4.09299074362,0.0202417835838,0.189867626662,0.146200921325,0.32585292888,0.646162963567,0.439655512193,0.589522113473,0.200229653165,0.952095167431,0.301014176103,0.0359831522079,0.0359831522079,0,0.684607555212,1.46069086207,0.00237015274713,0.159198141048,12.8397840163
fast,B5,50,2077,True,50,ok,0.0224077517949,0.167729950113,16,0.295798456401,3.71077130392e-16,1.33226762955e-15,6.40793127389,15.9201049213,0.0200771210752,0.466300846222,0.0520304330172,0.23175584791,0.490213107245,0.400365958664,0.451040536489,0.144580074528,2.54402482952,1.75542889633,0.0359445530489,0.0359445530489,0,0.681453386599,1.46745180179,0.00308389197853,0.154290745874,26.6324010942
fast,B5,100,2127,True,100,ok,0.0224077517949,0.167729950113,16,0.2414538437,3.71077130392e-16,1.33226762955e-15,35.7878003575,245.044047087,0.0204899422811,0.766870897377,0,0.180766742349,0.313659931051,0.285871596982,0.287074204979,0.0771348749673,17.5408363745,16.0808168536,0.0348159801112,0.0348159801112,0,0.660911690565,1.51306144872,0.000940091966535,0.154288000001,44.4847719312
fast,B6,10,2037,True,10,ok,0.0226378088944,0.14421573529,10,0.266493407666,3.4307088038e-16,1.33226762955e-15,1.72476336033,1.90849139783,0.0218857081191,0.00819259332468,0.14421573529,0.321680557349,0.732910018688,0.406052893056,0.655910314614,0.225783213646,0.677772168696,0.00535202599279,0.0378234418361,0.0243580274152,0.0134654144209,0.64128284009,1.5593743314,0.00295326619736,0.377741476225,3.3407252832
fast,B6,25,2052,True,25,ok,0.0226378088944,0.165414568748,16,0.304565687879,5.33635524972e-16,1.33226762955e-15,2.71517180932,4.09554984292,0.0202326218296,0.189867626662,0.143270933995,0.312707711098,0.648032829488,0.445004119575,0.591195671905,0.200882331527,0.960669078925,0.300792138499,0.046200319077,0.032893075905,0.0133072431721,0.624625263939,1.60095989985,0.00247418175304,0.159198141048,12.8399990494
fast,B6,50,2077,True,50,ok,0.0226378088944,0.165414568748,16,0.28397574325,5.33635524972e-16,1.33226762955e-15,6.40793127389,15.9302307391,0.0200699773972,0.466300846222,0.0465488005597,0.216463380345,0.489637386433,0.405023789377,0.450895995563,0.144532549087,2.57224402432,1.7581575091,0.0457568985204,0.0330015230048,0.0127553755157,0.623967953267,1.60264640958,0.00320194403818,0.154290745874,26.6326161273
fast,B6,100,2127,True,100,ok,0.0226378088944,0.165414568748,16,0.23017479479,5.33635524972e-16,1.33226762955e-15,35.7878003575,245.48596961,0.0204842399191,0.766870897377,0,0.172227574016,0.310942880619,0.285580248546,0.285310132633,0.076701302185,17.8008802644,16.0882074987,0.0433563530981,0.0322187024646,0.0111376506335,0.609893098866,1.63963160406,0.0008258571565,0.154288000001,44.4849869643
fast,B7,10,2037,True,10,ok,0.0224049455449,0.146580313481,10,0.270385847046,3.71077130392e-16,1.33226762955e-15,1.72476336033,1.90706980352,0.021777349871,0.00819259332468,0.146580313481,0.335521038027,0.727375789473,0.400966324946,0.650673493759,0.223600050045,0.669519435921,0.00564951627315,0.0263703704073,0.0263703704073,0,0.701549381356,1.42541640913,0.00286397247956,0.377741476225,3.34051025011
fast,B7,25,2052,True,25,ok,0.0224049455449,0.16152376085,14,0.307374252326,4.15191953348e-16,1.33226762955e-15,2.71517180932,4.08957788322,0.0201440214071,0.189867626662,0.122677258211,0.302293233668,0.631960575825,0.449684641521,0.585085792683,0.199460998764,0.918943926796,0.316267380879,0.0360398489984,0.0360398489984,0,0.685471205581,1.45885048396,0.00195792688172,0.159198141048,12.8397840163
fast,B7,50,2077,True,50,ok,0.0224049455449,0.16152376085,14,0.264608196368,4.15191953348e-16,1.33226762955e-15,6.40793127389,15.9787526888,0.0213756075026,0.466300846222,0,0.180180621768,0.445259465914,0.393208506151,0.437888633391,0.141806667229,2.41506902738,1.84411817304,0.0352151624898,0.0352151624898,0,0.675881378392,1.4795495659,0.000198336072079,0.154290745874,26.6324010942
fast,B7,100,2127,True,100,ok,0.0224049455449,0.16152376085,14,0.222845505798,4.15191953348e-16,1.66533453694e-15,35.7878003575,251.630326809,0.0206236940498,0.766870897377,0,0.181896950551,0.215288080991,0.204322294177,0.253789670571,0.0691435922996,17.5016220962,16.9006800156,0.0336575199974,0.0336575199974,0,0.63915144179,1.56457442574,0,0.154288000001,44.4847719312
fast,B8,10,2037,True,10,ok,-0.00464475541932,0.185660125473,10,0.360471378279,4.19652311204e-16,1.33226762955e-15,1.55478414532,1.29027681551,-0.02,0.00819259332468,0.185660125473,0.394861846483,0.721442010802,0.359239881205,0.646828633986,0.22224334171,0.612597658947,0.0048516034231,0.0398307739084,0.0264745387094,0.013356235199,0.688338006444,1.45277464071,0.00286200208026,0.377741476225,3.00186161838
fast,B8,25,2052,True,25,ok,0.0983334182319,0.186155289856,11,0.352854699324,4.19652311204e-16,1.33226762955e-15,2.50246035225,2.70586923473,-0.02,0.189867626662,0.181212145081,0.390152342233,0.644516084419,0.395263059976,0.588876444635,0.200056519211,0.890955401029,0.277562766172,0.0346314401802,0.022735503685,0.0118959364952,0.591123095811,1.69169502441,0.0022131625915,0.159198141048,12.3163161807
fast,B8,50,2077,True,50,ok,0.0983334182319,0.186155289856,11,0.327592359448,4.19652311204e-16,1.55431223448e-15,6.06911555868,6.32250188741,-0.02,0.466300846222,0.0703890753796,0.267697614934,0.485055976034,0.384210729549,0.447209545999,0.14317197341,2.38222862558,1.65755770472,0.0397136706881,0.0259391595028,0.0137745111853,0.674418147072,1.48275962671,0.00390160226945,0.154290745874,25.5736904985
fast,B8,100,2127,True,100,ok,0.0983334182319,0.186155289856,11,0.25964280786,4.19652311204e-16,1.55431223448e-15,34.6929255043,52.2271177924,-0.02,0.766870897377,0,0.19899408496,0.30962927463,0.285102146922,0.284749411259,0.076666665579,16.4852943533,15.5863638428,0.0325803897161,0.0223159701994,0.0102644195168,0.580215225183,1.72349837887,0.00154317959011,0.154288000001,43.1144977455
fast,B9,10,2037,False,5,nominal_collapse,858.962119809,0.00855888373318,1,0,3.67651654596e-16,1.33226762955e-15,,,,,,,,,,,,,,,,,,,,
fast,B9,25,2052,False,5,nominal_collapse,858.962119809,0.00855888373318,1,0,3.67651654596e-16,1.33226762955e-15,,,,,,,,,,,,,,,,,,,,
fast,B9,50,2077,False,5,nominal_collapse,858.962119809,0.00855888373318,1,0,3.67651654596e-16,1.33226762955e-15,,,,,,,,,,,,,,,,,,,,
fast,B9,100,2127,False,5,nominal_collapse,858.962119809,0.00855888373318,1,0,3.67651654596e-16,1.33226762955e-15,,,,,,,,,,,,,,,,,,,,
