k0,elasticity,growth,inflation,demurrage,k,net,burn,gross
1,1,0.06,0.02,0.11,0.878095430921,0.0659464937021,0.089336383094,0.155282876796
1,1,0.06,0.02,0.115,0.873715911688,0.0656175841926,0.092931307662,0.158548891855
1,1,0.06,0.02,0.12,0.869358235399,0.0652903151261,0.0964881504327,0.161778465559
1,1,0.06,0.02,0.125,0.865022293111,0.0649646783209,0.100007201849,0.16497188017
1,1,0.06,0.02,0.13,0.860707976425,0.0646406656361,0.103488750403,0.168129416039
1,1,0.06,0.02,0.135,0.856415177484,0.0643182689712,0.106933082649,0.17125135162
1,1,0.06,0.02,0.14,0.852143788966,0.0639974802664,0.110340483218,0.174337963484
1,1,0.06,0.02,0.145,0.847893704088,0.063678291502,0.113711234825,0.177389526327
1,1,0.06,0.02,0.15,0.843664816596,0.0633606946981,0.117045618285,0.180406312983
1,1,0.06,0.02,0.155,0.839457020769,0.063044681915,0.120343912522,0.183388594437
1,1,0.06,0.02,0.16,0.835270211411,0.0627302452521,0.123606394585,0.186336639838
1,1,0.06,0.02,0.165,0.831104283852,0.0624173768487,0.126833339656,0.189250716504
1,1,0.06,0.02,0.17,0.826959133943,0.0621060688829,0.13002502106,0.192131089943
1,1,0.06,0.02,0.175,0.822834658056,0.0617963135721,0.133181710285,0.194978023857
1,1,0.06,0.02,0.18,0.818730753078,0.0614881031723,0.136303676983,0.197791780155
1,1,0.06,0.02,0.185,0.814647316411,0.0611814299784,0.13939118899,0.200572618968
1,1,0.06,0.02,0.19,0.81058424597,0.0608762863233,0.142444512333,0.203320798656
1,1,0.06,0.02,0.195,0.806541440177,0.0605726645786,0.145463911242,0.20603657582
1,1,0.06,0.02,0.2,0.802518797962,0.0602705571537,0.148449648162,0.208720205315
1,1,0.06,0.02,0.205,0.798516218759,0.0599699564958,0.151401983764,0.21137194026
1,1,0.06,0.02,0.21,0.794533602503,0.05967085509,0.154321176957,0.213992032047
1,1,0.06,0.02,0.215,0.790570849629,0.0593732454586,0.157207484897,0.216580730355
1,1,0.06,0.02,0.22,0.786627861067,0.0590771201615,0.160061162999,0.219138283161
1,1,0.06,0.02,0.225,0.782704538242,0.0587824717954,0.16288246495,0.221664936746
1,1,0.06,0.02,0.23,0.778800783071,0.0584892929943,0.165671642718,0.224160935712
1,1,0.06,0.02,0.235,0.774916497961,0.0581975764284,0.16842894656,0.226626522989
1,1,0.06,0.02,0.24,0.771051585804,0.0579073148051,0.17115462504,0.229061939845
1,1,0.06,0.02,0.245,0.767205949976,0.0576185008676,0.173848925032,0.231467425899
1,1,0.06,0.02,0.25,0.763379494337,0.0573311273956,0.176512091735,0.233843219131
1,1,0.06,0.02,0.255,0.759572123225,0.0570451872048,0.179144368685,0.23618955589
1,1,0.06,0.02,0.26,0.755783741456,0.0567606731467,0.18174599776,0.238506670907
1,1,0.06,0.02,0.265,0.752014254319,0.0564775781083,0.184317219196,0.240794797304
1,1,0.06,0.02,0.27,0.748263567579,0.0561958950124,0.186858271593,0.243054166605
1,1,0.06,0.02,0.275,0.744531587466,0.0559156168167,0.189369391929,0.245285008745
1,1,0.06,0.02,0.28,0.740818220682,0.0556367365144,0.191850815567,0.247487552081
1,1,0.06,0.02,0.285,0.737123374392,0.0553592471334,0.194302776269,0.249662023402
1,1,0.06,0.02,0.29,0.733446956224,0.0550831417364,0.196725506201,0.251808647938
1,1,0.06,0.02,0.295,0.729788874269,0.0548084134209,0.19911923595,0.253927649371
1,1,0.06,0.02,0.3,0.726149037074,0.0545350553185,0.201484194527,0.256019249845
1,1,0.06,0.02,0.305,0.722527353642,0.0542630605954,0.203820609379,0.258083669975
1,1,0.06,0.02,0.31,0.718923733432,0.0539924224516,0.206128706404,0.260121128856
1,1,0.06,0.02,0.315,0.715338086353,0.0537231341212,0.208408709953,0.262131844074
1,1,0.06,0.02,0.32,0.711770322763,0.0534551888719,0.210660842845,0.264116031717
1,1,0.06,0.02,0.325,0.708220353468,0.0531885800052,0.212885326375,0.266073906381
1,1,0.06,0.02,0.33,0.704688089719,0.0529233008557,0.215082380325,0.26800568118
1,1,0.06,0.02,0.335,0.701173443209,0.0526593447915,0.21725222297,0.269911567761
1,1,0.06,0.02,0.34,0.697676326071,0.0523967052136,0.219395071092,0.271791776305
1,1,0.06,0.02,0.345,0.694196650878,0.0521353755561,0.221511139986,0.273646515542
1,1,0.06,0.02,0.35,0.690734330637,0.0518753492858,0.223600643473,0.275475992759
1,1,0.06,0.02,0.355,0.687289278791,0.0516166199018,0.225663793906,0.277280413807
1,1,0.06,0.02,0.36,0.683861409212,0.051359180936,0.227700802179,0.279059983116
1,1,0.06,0.02,0.365,0.680450636205,0.0511030259525,0.229711877742,0.280814903694
1,1,0.06,0.02,0.37,0.677056874498,0.0508481485472,0.231697228602,0.282545377149
1,1,0.06,0.02,0.375,0.673680039249,0.0505945423483,0.233657061338,0.284251603686
1,1,0.06,0.02,0.38,0.670320046036,0.0503422010156,0.235591581108,0.285933782123
1,1,0.06,0.02,0.385,0.666976810858,0.0500911182406,0.237500991658,0.287592109898
1,1,0.06,0.02,0.39,0.663650250136,0.0498412877461,0.239385495332,0.289226783078
1,1,0.06,0.02,0.395,0.660340280705,0.0495927032864,0.24124529308,0.290837996367
1,1,0.06,0.02,0.4,0.657046819815,0.0493453586469,0.243080584467,0.292425943114
1,4,0.01,0.02,0,0.923116346387,0.027060875229,0,0.027060875229
1,4,0.01,0.02,0.005,0.904837418036,0.0265250339979,0.00439156192019,0.0309165959181
1,4,0.01,0.02,0.01,0.886920436717,0.0259998031342,0.00860920633583,0.03460900947
1,4,0.01,0.02,0.015,0.869358235399,0.0254849725384,0.0126580989429,0.0381430714813
1,4,0.01,0.02,0.02,0.852143788966,0.0249803362714,0.0165432690539,0.0415236053253
1,4,0.01,0.02,0.025,0.835270211411,0.024485692472,0.0202696129735,0.0447553054454
1,4,0.01,0.02,0.03,0.818730753078,0.024000843276,0.0238418972941,0.0478427405701
1,4,0.01,0.02,0.035,0.802518797962,0.0235255947374,0.0272647621129,0.0507903568503
1,4,0.01,0.02,0.04,0.786627861067,0.0230597567503,0.0305427241726,0.053602480923
1,4,0.01,0.02,0.045,0.771051585804,0.0226031429735,0.0336801799274,0.0562833229008
1,4,0.01,0.02,0.05,0.755783741456,0.0221555707552,0.036681408535,0.0588369792902
1,4,0.01,0.02,0.055,0.740818220682,0.0217168610606,0.0395505747792,0.0612674358397
1,4,0.01,0.02,0.06,0.726149037074,0.0212868383999,0.0422917319204,0.0635785703204
1,4,0.01,0.02,0.065,0.711770322763,0.0208653307585,0.0449088244803,0.0657741552388
1,4,0.01,0.02,0.07,0.697676326071,0.0204521695276,0.047405690958,0.0678578604857
1,4,0.01,0.02,0.075,0.683861409212,0.0200471894372,0.0497860664831,0.0698332559203
1,4,0.01,0.02,0.08,0.670320046036,0.0196502284899,0.0520535854037,0.0717038138935
1,4,0.01,0.02,0.085,0.657046819815,0.019261127896,0.0542117838131,0.0734729117091
1,4,0.01,0.02,0.09,0.644036421083,0.01887973201,0.0562641020166,0.0751438340266
1,4,0.01,0.02,0.095,0.631283645507,0.0185058882686,0.0582138869376,0.0767197752062
1,4,0.01,0.02,0.1,0.618783391806,0.0181394471292,0.0600643944677,0.0782038415969
1,4,0.01,0.02,0.105,0.606530659713,0.0177802620106,0.0618187917587,0.0795990537693
1,4,0.01,0.02,0.11,0.59452054797,0.0174281892338,0.063480159461,0.0809083486948
1,4,0.01,0.02,0.115,0.582748252374,0.0170830879651,0.065051493907,0.0821345818722
1,4,0.01,0.02,0.12,0.571209063849,0.0167448201594,0.0665357092427,0.0832805294021
1,4,0.01,0.02,0.125,0.559898366565,0.016413250505,0.0679356395075,0.0843488900126
1,4,0.01,0.02,0.13,0.548811636094,0.0160882463697,0.0692540406642,0.0853422870338
1,4,0.01,0.02,0.135,0.537944437595,0.0157696777474,0.0704935925794,0.0862632703268
1,4,0.01,0.02,0.14,0.527292424043,0.0154574172065,0.0716569009571,0.0871143181636
1,4,0.01,0.02,0.145,0.516851334492,0.0151513398385,0.0727464992247,0.0878978390632
1,4,0.01,0.02,0.15,0.506616992366,0.0148513232085,0.0737648503736,0.0886161735821
1,4,0.01,0.02,0.155,0.496585303791,0.0145572473059,0.0747143487553,0.0892715960611
1,4,0.01,0.02,0.16,0.48675225596,0.0142689944962,0.0755973218342,0.0898663163304
1,4,0.01,0.02,0.165,0.477113915521,0.0139864494746,0.0764160318977,0.0904024813723
1,4,0.01,0.02,0.17,0.46766642701,0.0137094992193,0.0771726777244,0.0908821769437
1,4,0.01,0.02,0.175,0.458406011305,0.0134380329464,0.0778693962128,0.0913074291592
1,4,0.01,0.02,0.18,0.449328964117,0.0131719420659,0.0785082639692,0.0916802060352
1,4,0.01,0.02,0.185,0.440431654506,0.0129111201379,0.0790912988581,0.092002418996
1,4,0.01,0.02,0.19,0.431710523429,0.0126554628301,0.0796204615138,0.0922759243439
1,4,0.01,0.02,0.195,0.423162082318,0.0124048678761,0.0800976568161,0.0925025246923
1,4,0.01,0.02,0.2,0.414782911682,0.0121592350347,0.0805247353294,0.0926839703641
1,4,0.01,0.02,0.205,0.406569659741,0.0119184660495,0.0809034947067,0.0928219607562
1,4,0.01,0.02,0.21,0.398519041085,0.0116824646095,0.0812356810597,0.0929181456693
1,4,0.01,0.02,0.215,0.390627835359,0.0114511363112,0.0815229902952,0.0929741266064
1,4,0.01,0.02,0.22,0.382892885975,0.0112243886201,0.0817670694181,0.0929914580382
1,4,0.01,0.02,0.225,0.375311098851,0.0110021308341,0.0819695178039,0.092971648638
1,4,0.01,0.02,0.23,0.367879441171,0.0107842740472,0.0821318884386,0.0929161624857
1,4,0.01,0.02,0.235,0.360594940173,0.0105707311136,0.082255689129,0.0928264202426
1,4,0.01,0.02,0.24,0.353454681959,0.0103614166134,0.0823423836829,0.0927038002963
1,4,0.01,0.02,0.245,0.34645581033,0.0101562468181,0.0823933930604,0.0925496398785
1,4,0.01,0.02,0.25,0.339595525645,0.00995513965684,0.082410096497,0.0923652361539
1,4,0.01,0.02,0.255,0.332871083698,0.00975801468422,0.0823938325985,0.0921518472828
1,4,0.01,0.02,0.26,0.326279794623,0.00956479304758,0.0823459004096,0.0919106934572
1,4,0.01,0.02,0.265,0.319819021816,0.00937539745569,0.0822675604556,0.0916429579113
1,4,0.01,0.02,0.27,0.313486180883,0.00918975214779,0.0821600357584,0.0913497879062
1,4,0.01,0.02,0.275,0.307278738601,0.00900778286328,0.0820245128279,0.0910322956912
1,4,0.01,0.02,0.28,0.301194211912,0.00882941681203,0.081862142628,0.0906915594401
1,4,0.01,0.02,0.285,0.295230166924,0.00865458264522,0.0816740415195,0.0903286241647
1,4,0.01,0.02,0.29,0.289384217939,0.00848321042687,0.0814612921785,0.0899445026054
1,4,0.01,0.02,0.295,0.2836540265,0.0083152316058,0.0812249444937,0.0895401760995
1,4,0.01,0.02,0.3,0.278037300453,0.00815057898824,0.0809660164395,0.0891165954277
1,4,0.01,0.02,0.305,0.272531793034,0.00798918671096,0.0806854949285,0.0886746816395
1,4,0.01,0.02,0.31,0.267135301966,0.00783099021488,0.0803843366428,0.0882153268577
1,4,0.01,0.02,0.315,0.26184566858,0.0076759262193,0.0800634688437,0.087739395063
1,4,0.01,0.02,0.32,0.256660776954,0.00752393269656,0.0797237901622,0.0872477228588
1,4,0.01,0.02,0.325,0.25157855306,0.00737494884722,0.0793661713691,0.0867411202163
1,4,0.01,0.02,0.33,0.246596963942,0.00722891507575,0.0789914561257,0.0862203712015
1,4,0.01,0.02,0.335,0.241714016897,0.0070857729667,0.0786004617167,0.0856862346834
1,4,0.01,0.02,0.34,0.236927758682,0.00694546526131,0.0781939797631,0.0851394450244
1,4,0.01,0.02,0.345,0.23223627473,0.00680793583463,0.0777727769188,0.0845807127535
1,4,0.01,0.02,0.35,0.227637688384,0.00667312967306,0.0773375955488,0.0840107252218
1,4,0.01,0.02,0.355,0.223130160148,0.00654099285234,0.0768891543901,0.0834301472425
1,4,0.01,0.02,0.36,0.218711886952,0.00641147251597,0.076428149197,0.082839621713
1,4,0.01,0.02,0.365,0.214381101427,0.0062845168541,0.0759552533691,0.0822397702232
1,4,0.01,0.02,0.37,0.210136071201,0.00616007508276,0.0754711185637,0.0816311936464
1,4,0.01,0.02,0.375,0.205975098205,0.00603809742359,0.074976375293,0.0810144727166
1,4,0.01,0.02,0.38,0.201896517995,0.0059185350839,0.0744716335061,0.08039016859
1,4,0.01,0.02,0.385,0.197898699084,0.00580134023716,0.0739574831559,0.079758823393
1,4,0.01,0.02,0.39,0.193980042291,0.00568646600387,0.0734344947519,0.0791209607558
1,4,0.01,0.02,0.395,0.190138980102,0.0055738664328,0.0729032198991,0.0784770863319
1,4,0.01,0.02,0.4,0.186373976039,0.00546349648262,0.0723641918227,0.0778276883053
1,4,0.03,0.02,0,0.923116346387,0.0444600105912,0,0.0444600105912
1,4,0.03,0.02,0.005,0.904837418036,0.0435796433967,0.0043062888732,0.0478859322699
1,4,0.03,0.02,0.01,0.886920436717,0.0427167086407,0.00844203728076,0.0511587459214
1,4,0.03,0.02,0.015,0.869358235399,0.0418708611376,0.0124123106139,0.0542831717515
1,4,0.03,0.02,0.02,0.852143788966,0.0410417625373,0.0162220405286,0.0572638030659
1,4,0.03,0.02,0.025,0.835270211411,0.0402290811892,0.0198760282556,0.0601051094448
1,4,0.03,0.02,0.03,0.818730753078,0.03943249201,0.023378947832,0.0628114398421
1,4,0.03,0.02,0.035,0.802518797962,0.0386516763534,0.0267353492563,0.0653870256097
1,4,0.03,0.02,0.04,0.786627861067,0.0378863218827,0.0299496615674,0.0678359834501
1,4,0.03,0.02,0.045,0.771051585804,0.0371361224459,0.0330261958511,0.070162318297
1,4,0.03,0.02,0.05,0.755783741456,0.0364007779532,0.0359691481751,0.0723699261284
1,4,0.03,0.02,0.055,0.740818220682,0.0356799942571,0.0387826024534,0.0744625967104
1,4,0.03,0.02,0.06,0.726149037074,0.0349734830344,0.0414705332424,0.0764440162767
1,4,0.03,0.02,0.065,0.711770322763,0.0342809616712,0.0440368084709,0.0783177701422
1,4,0.03,0.02,0.07,0.697676326071,0.0336021531498,0.0464851921045,0.0800873452543
1,4,0.03,0.02,0.075,0.683861409212,0.0329367859377,0.0488193467456,0.0817561326833
1,4,0.03,0.02,0.08,0.670320046036,0.0322845938791,0.0510428361725,0.0833274300516
1,4,0.03,0.02,0.085,0.657046819815,0.0316453160886,0.0531591278168,0.0848044439053
1,4,0.03,0.02,0.09,0.644036421083,0.0310186968464,0.0551715951813,0.0861902920277
1,4,0.03,0.02,0.095,0.631283645507,0.0304044854965,0.057083520201,0.0874880056975
1,4,0.03,0.02,0.1,0.618783391806,0.0298024363463,0.058898095546,0.0887005318923
1,4,0.03,0.02,0.105,0.606530659713,0.0292123085679,0.0606184268702,0.0898307354381
1,4,0.03,0.02,0.11,0.59452054797,0.0286338661025,0.0622475350054,0.090881401108
1,4,0.03,0.02,0.115,0.582748252374,0.0280668775653,0.063788358103,0.0918552356683
1,4,0.03,0.02,0.12,0.571209063849,0.0275111161534,0.0652437537235,0.0927548698768
1,4,0.03,0.02,0.125,0.559898366565,0.0269663595547,0.0666165008763,0.0935828604311
1,4,0.03,0.02,0.13,0.548811636094,0.0264323898595,0.0679093020105,0.09434169187
1,4,0.03,0.02,0.135,0.537944437595,0.0259089934726,0.0691247849565,0.0950337784291
1,4,0.03,0.02,0.14,0.527292424043,0.0253959610285,0.070265504822,0.0956614658506
1,4,0.03,0.02,0.145,0.516851334492,0.0248930873075,0.0713339458417,0.0962270331492
1,4,0.03,0.02,0.15,0.506616992366,0.0244001711533,0.0723325231818,0.0967326943352
1,4,0.03,0.02,0.155,0.496585303791,0.023917015393,0.0732635847018,0.0971806000947
1,4,0.03,0.02,0.16,0.48675225596,0.0234434267576,0.0741294126724,0.09757283943
1,4,0.03,0.02,0.165,0.477113915521,0.0229792158056,0.074932225453,0.0979114412586
1,4,0.03,0.02,0.17,0.46766642701,0.0225241968463,0.0756741791278,0.0981983759741
1,4,0.03,0.02,0.175,0.458406011305,0.022078187866,0.0763573691019,0.0984355569679
1,4,0.03,0.02,0.18,0.449328964117,0.0216410104553,0.0769838316591,0.0986248421144
1,4,0.03,0.02,0.185,0.440431654506,0.0212124897373,0.0775555454822,0.0987680352195
1,4,0.03,0.02,0.19,0.431710523429,0.020792454298,0.0780744331349,0.0988668874329
1,4,0.03,0.02,0.195,0.423162082318,0.0203807361177,0.078542362509,0.0989230986267
1,4,0.03,0.02,0.2,0.414782911682,0.0199771705036,0.0789611482356,0.0989383187392
1,4,0.03,0.02,0.205,0.406569659741,0.0195815960241,0.0793325530619,0.0989141490859
1,4,0.03,0.02,0.21,0.398519041085,0.019193854444,0.0796582891945,0.0988521436385
1,4,0.03,0.02,0.215,0.390627835359,0.0188137906617,0.0799400196098,0.0987538102715
1,4,0.03,0.02,0.22,0.382892885975,0.0184412526464,0.0801793593323,0.0986206119787
1,4,0.03,0.02,0.225,0.375311098851,0.0180760913781,0.0803778766815,0.0984539680596
1,4,0.03,0.02,0.23,0.367879441171,0.0177181607874,0.0805370944883,0.0982552552758
1,4,0.03,0.02,0.235,0.360594940173,0.0173673176973,0.0806584912818,0.0980258089791
1,4,0.03,0.02,0.24,0.353454681959,0.0170234217658,0.0807435024463,0.0977669242121
1,4,0.03,0.02,0.245,0.34645581033,0.0166863354299,0.0807935213505,0.0974798567805
1,4,0.03,0.02,0.25,0.339595525645,0.0163559238508,0.0808099004485,0.0971658242993
1,4,0.03,0.02,0.255,0.332871083698,0.0160320548592,0.0807939523539,0.0968260072131
1,4,0.03,0.02,0.26,0.326279794623,0.0157145989034,0.0807469508871,0.0964615497905
1,4,0.03,0.02,0.265,0.319819021816,0.0154034289967,0.0806701320972,0.0960735610939
1,4,0.03,0.02,0.27,0.313486180883,0.0150984206669,0.0805646952582,0.0956631159252
1,4,0.03,0.02,0.275,0.307278738601,0.0147994519067,0.080431803841,0.0952312557477
1,4,0.03,0.02,0.28,0.301194211912,0.0145064031247,0.0802725864605,0.0947789895852
1,4,0.03,0.02,0.285,0.295230166924,0.0142191570972,0.0800881378006,0.0943072948979
1,4,0.03,0.02,0.29,0.289384217939,0.0139375989223,0.0798795195149,0.0938171184371
1,4,0.03,0.02,0.295,0.2836540265,0.0136616159727,0.0796477611055,0.0933093770782
1,4,0.03,0.02,0.3,0.278037300453,0.0133910978516,0.0793938607805,0.0927849586321
1,4,0.03,0.02,0.305,0.272531793034,0.0131259363483,0.0791187862891,0.0922447226374
1,4,0.03,0.02,0.31,0.267135301966,0.0128660253945,0.0788234757371,0.0916895011316
1,4,0.03,0.02,0.315,0.26184566858,0.0126112610224,0.0785088383807,0.0911200994032
1,4,0.03,0.02,0.32,0.256660776954,0.0123615413229,0.0781757554018,0.0905372967247
1,4,0.03,0.02,0.325,0.25157855306,0.0121167664047,0.0778250806629,0.0899418470676
1,4,0.03,0.02,0.33,0.246596963942,0.0118768383547,0.0774576414437,0.0893344797984
1,4,0.03,0.02,0.335,0.241714016897,0.0116416611984,0.0770742391591,0.0887159003574
1,4,0.03,0.02,0.34,0.236927758682,0.0114111408617,0.0766756500589,0.0880867909207
1,4,0.03,0.02,0.345,0.23223627473,0.0111851851336,0.0762626259107,0.0874478110443
1,4,0.03,0.02,0.35,0.227637688384,0.0109637036286,0.0758358946643,0.0867995982929
1,4,0.03,0.02,0.355,0.223130160148,0.0107466077513,0.075396161101,0.0861427688523
1,4,0.03,0.02,0.36,0.218711886952,0.0105338106604,0.0749441074651,0.0854779181254
1,4,0.03,0.02,0.365,0.214381101427,0.0103252272342,0.0744803940804,0.0848056213145
1,4,0.03,0.02,0.37,0.210136071201,0.0101207740365,0.0740056599508,0.0841264339873
1,4,0.03,0.02,0.375,0.205975098205,0.00992036928343,0.0735205233455,0.083440892629
1,4,0.03,0.02,0.38,0.201896517995,0.00972393281033,0.07302558237,0.0827495151804
1,4,0.03,0.02,0.385,0.197898699084,0.00953138604001,0.0725214155218,0.0820528015618
1,4,0.03,0.02,0.39,0.193980042291,0.00934265195119,0.0720085822325,0.0813512341837
1,4,0.03,0.02,0.395,0.190138980102,0.00915765504772,0.0714876233963,0.080645278444
1,4,0.03,0.02,0.4,0.186373976039,0.00897632132838,0.0709590618844,0.0799353832128
1,4,0.06,0.02,0,0.923116346387,0.0693276427364,0,0.0693276427364
1,4,0.06,0.02,0.005,0.904837418036,0.0679548634337,0.00418441277301,0.0721392762067
1,4,0.06,0.02,0.01,0.886920436717,0.0666092669825,0.00820311169735,0.0748123786798
1,4,0.06,0.02,0.015,0.869358235399,0.0652903151261,0.0120610188041,0.0773513339302
1,4,0.06,0.02,0.02,0.852143788966,0.0639974802664,0.015762926174,0.0797604064404
1,4,0.06,0.02,0.025,0.835270211411,0.0627302452521,0.019313499154,0.0820437444061
1,4,0.06,0.02,0.03,0.818730753078,0.0614881031723,0.0227172794972,0.0842053826695
1,4,0.06,0.02,0.035,0.802518797962,0.0602705571537,0.0259786884283,0.086249245582
1,4,0.06,0.02,0.04,0.786627861067,0.0590771201615,0.0291020296362,0.0881791497977
1,4,0.06,0.02,0.045,0.771051585804,0.0579073148051,0.0320914921949,0.089998807
1,4,0.06,0.02,0.05,0.755783741456,0.0567606731467,0.0349511534155,0.0917118265621
1,4,0.06,0.02,0.055,0.740818220682,0.0556367365144,0.0376849816292,0.0933217181436
1,4,0.06,0.02,0.06,0.726149037074,0.0545350553185,0.0402968389053,0.0948318942238
1,4,0.06,0.02,0.065,0.711770322763,0.0534551888719,0.0427904837029,0.0962456725748
1,4,0.06,0.02,0.07,0.697676326071,0.0523967052136,0.04516957346,0.0975662786736
1,4,0.06,0.02,0.075,0.683861409212,0.051359180936,0.0474376671207,0.0987968480568
1,4,0.06,0.02,0.08,0.670320046036,0.0503422010156,0.0495982276016,0.0999404286172
1,4,0.06,0.02,0.085,0.657046819815,0.0493453586469,0.0516546241993,0.100999982846
1,4,0.06,0.02,0.09,0.644036421083,0.0483682550795,0.0536101349403,0.10197839002
1,4,0.06,0.02,0.095,0.631283645507,0.0474104994591,0.0554679488745,0.102878448334
1,4,0.06,0.02,0.1,0.618783391806,0.0464717086706,0.0572311683136,0.103702876984
1,4,0.06,0.02,0.105,0.606530659713,0.0455515071852,0.0589028110154,0.104454318201
1,4,0.06,0.02,0.11,0.59452054797,0.0446495269101,0.0604858123166,0.105135339227
1,4,0.06,0.02,0.115,0.582748252374,0.043765407041,0.0619830272133,0.105748434254
1,4,0.06,0.02,0.12,0.571209063849,0.0428987939184,0.0633972323917,0.10629602631
1,4,0.06,0.02,0.125,0.559898366565,0.0420493408852,0.06473112821,0.106780469095
1,4,0.06,0.02,0.13,0.548811636094,0.0412167081491,0.0659873406328,0.107204048782
1,4,0.06,0.02,0.135,0.537944437595,0.0404005626458,0.0671684231181,0.107568985764
1,4,0.06,0.02,0.14,0.527292424043,0.0396005779063,0.0682768584591,0.107877436365
1,4,0.06,0.02,0.145,0.516851334492,0.0388164339259,0.069315060582,0.108131494508
1,4,0.06,0.02,0.15,0.506616992366,0.0380478170367,0.0702853762993,0.108333193336
1,4,0.06,0.02,0.155,0.496585303791,0.0372944197816,0.0711900870215,0.108484506803
1,4,0.06,0.02,0.16,0.48675225596,0.0365559407917,0.0720314104269,0.108587351219
1,4,0.06,0.02,0.165,0.477113915521,0.0358320846655,0.0728115020912,0.108643586757
1,4,0.06,0.02,0.17,0.46766642701,0.0351225618509,0.073532457077,0.108655018928
1,4,0.06,0.02,0.175,0.458406011305,0.0344270885294,0.0741963114858,0.108623400015
1,4,0.06,0.02,0.18,0.449328964117,0.0337453865023,0.0748050439707,0.108550430473
1,4,0.06,0.02,0.185,0.440431654506,0.0330771830798,0.0753605772138,0.108437760294
1,4,0.06,0.02,0.19,0.431710523429,0.0324222109716,0.0758647793669,0.108286990338
1,4,0.06,0.02,0.195,0.423162082318,0.03178020818,0.0763194654569,0.108099673637
1,4,0.06,0.02,0.2,0.414782911682,0.0311509178954,0.0767263987572,0.107877316653
1,4,0.06,0.02,0.205,0.406569659741,0.0305340883934,0.0770872921262,0.10762138052
1,4,0.06,0.02,0.21,0.398519041085,0.0299294729338,0.0774038093116,0.107333282245
1,4,0.06,0.02,0.215,0.390627835359,0.0293368296625,0.0776775662246,0.107014395887
1,4,0.06,0.02,0.22,0.382892885975,0.0287559215142,0.0779101321814,0.106666053696
1,4,0.06,0.02,0.225,0.375311098851,0.028186516118,0.078103031115,0.106289547233
1,4,0.06,0.02,0.23,0.367879441171,0.027628385704,0.0782577427575,0.105886128461
1,4,0.06,0.02,0.235,0.360594940173,0.0270813070126,0.0783757037927,0.105457010805
1,4,0.06,0.02,0.24,0.353454681959,0.0265450612052,0.0784583089809,0.105003370186
1,4,0.06,0.02,0.245,0.34645581033,0.0260194337762,0.0785069122557,0.104526346032
1,4,0.06,0.02,0.25,0.339595525645,0.0255042144676,0.0785228277943,0.104027042262
1,4,0.06,0.02,0.255,0.332871083698,0.0249991971849,0.0785073310609,0.103506528246
1,4,0.06,0.02,0.26,0.326279794623,0.0245041799143,0.0784616598243,0.102965839739
1,4,0.06,0.02,0.265,0.319819021816,0.0240189646425,0.0783870151511,0.102405979794
1,4,0.06,0.02,0.27,0.313486180883,0.0235433572768,0.0782845623736,0.10182791965
1,4,0.06,0.02,0.275,0.307278738601,0.0230771675679,0.0781554320341,0.101232599602
1,4,0.06,0.02,0.28,0.301194211912,0.0226202090337,0.078000720806,0.10062092984
1,4,0.06,0.02,0.285,0.295230166924,0.0221722988848,0.0778214923912,0.099993791276
1,4,0.06,0.02,0.29,0.289384217939,0.021733257951,0.0776187783965,0.0993520363476
1,4,0.06,0.02,0.295,0.2836540265,0.0213029106102,0.0773935791874,0.0986964897976
1,4,0.06,0.02,0.3,0.278037300453,0.0208810847177,0.0771468647206,0.0980279494384
1,4,0.06,0.02,0.305,0.272531793034,0.0204676115375,0.0768795753564,0.0973471868939
1,4,0.06,0.02,0.31,0.267135301966,0.0200623256748,0.0765926226502,0.096654948325
1,4,0.06,0.02,0.315,0.26184566858,0.0196650650099,0.0762868901247,0.0959519551346
1,4,0.06,0.02,0.32,0.256660776954,0.0192756706332,0.0759632340225,0.0952389046557
1,4,0.06,0.02,0.325,0.25157855306,0.0188939867818,0.0756224840403,0.0945164708221
1,4,0.06,0.02,0.33,0.246596963942,0.018519860777,0.0752654440443,0.0937853048213
1,4,0.06,0.02,0.335,0.241714016897,0.0181531429634,0.0748928927678,0.0930460357312
1,4,0.06,0.02,0.34,0.236927758682,0.0177936866491,0.0745055844912,0.0922992711403
1,4,0.06,0.02,0.345,0.23223627473,0.0174413480467,0.0741042497057,0.0915455977523
1,4,0.06,0.02,0.35,0.227637688384,0.017095986216,0.0736895957587,0.0907855819748
1,4,0.06,0.02,0.355,0.223130160148,0.0167574630078,0.0732623074849,0.0900197704927
1,4,0.06,0.02,0.36,0.218711886952,0.0164256430082,0.0728230478198,0.0892486908281
1,4,0.06,0.02,0.365,0.214381101427,0.0161003934849,0.0723724583989,0.0884728518838
1,4,0.06,0.02,0.37,0.210136071201,0.0157815843336,0.0719111601408,0.0876927444745
1,4,0.06,0.02,0.375,0.205975098205,0.0154690880265,0.0714397538169,0.0869088418434
1,4,0.06,0.02,0.38,0.201896517995,0.0151627795608,0.0709588206049,0.0861216001657
1,4,0.06,0.02,0.385,0.197898699084,0.0148625364092,0.0704689226297,0.0853314590388
1,4,0.06,0.02,0.39,0.193980042291,0.0145682384702,0.0699706034901,0.0845388419603
1,4,0.06,0.02,0.395,0.190138980102,0.0142797680209,0.0694643887718,0.0837441567928
1,4,0.06,0.02,0.4,0.186373976039,0.0139970096693,0.0689507865481,0.0829477962173
