year,calendar_year,automation,real_gdp,capacity,raw_capacity,nominal_gdp,price_level,inflation,labour_share,labour_demand_proxy,investment_share,capital_stock,usownership_share,shadow_participation_share,participant_income_gdp,pass_through_levy_gdp,total_recorded_tax_gdp,use_dividend_gdp,median_use_dividend,mvi_gdp,mvi_real_resident_equivalent,fiscal_issuance_gdp,net_seigniorage_gdp,burn_gdp,money_growth,money_gdp,velocity,demurrage_rate,effective_demurrage,tax_rate,tax_gdp,public_expenditure_gdp,government_consumption_gdp,gini_income,gini_wealth,top10_wealth,top1_wealth,median_income,p10_income,mean_log_consumption,median_consumption,coverage_shortfall,secondary_sales_gdp,legacy_capital_share,ordinary_discounted_dividends,resource_pressure_proxy,output_gap,accounting_residual,goods_residual,equity_residual,controller_at_bound,policy,status,scenario,code
19,2046,0.0721999358085,1.3850933569,1.3850933569,1.3850933569,1.80079254627,1.300123589,0.0201739318974,0.545344030812,0.958172893668,0.221804998395,4.03321283024,0,0,0,0,0.193506111418,0,0,0.0164236415278,0.0227482767762,0.03856703175,0.024755548039,0.013811483711,0.0391621784202,0.656884531605,1.52233756754,0.0400489890156,0.0218491543183,0.248660182883,0.193506111418,0.232073143168,0.21564950164,0.403417764561,0.74401936525,0.662507990515,0.227892185168,0.560647304027,0.34417013593,-0.496928555813,0.536407148448,0.00049056012151,0,1,3.55289311122,1,2.22044604925e-16,-8.86246225978e-17,3.08259556862e-17,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,slow,B13
20,2047,0.0788647431796,1.41198000691,1.41198000691,1.41198000691,1.87280332326,1.32636674322,0.0201851227383,0.542144923274,0.954311815352,0.221971618579,4.10463954796,0,0,0,0,0.193524316159,0,0,0.0166024567055,0.0234423369337,0.0387252766359,0.0249140822078,0.0138111944282,0.0394443083261,0.656540881233,1.52313439815,0.0400521795692,0.0218660678259,0.248736833746,0.193524316159,0.232249592795,0.21564713609,0.404763483292,0.744279562278,0.662826220018,0.228031613208,0.569488597316,0.350817195648,-0.479770900062,0.545323098613,0.000500347437813,0,1,3.7373018677,1,0,3.11227068369e-16,1.18562692712e-16,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,slow,B13
21,2048,0.0858930663843,1.4396869661,1.4396869661,1.4396869661,1.94812106717,1.35315600755,0.0201974789173,0.538771328136,0.950240143837,0.22214732666,4.17818378583,0,0,0,0,0.19356958226,0,0,0.0167993947706,0.0241858696895,0.0388743367781,0.0250614428878,0.0138128938903,0.0397070908233,0.656219313386,1.52388078132,0.0400555368215,0.0218850061704,0.248851214239,0.19356958226,0.232443919038,0.215644524267,0.406173202826,0.74455517143,0.663164168717,0.228179731613,0.578443539624,0.357664603277,-0.462522780023,0.554296798542,0.000509369827571,0,1,3.92232756297,1,0,-3.31251041806e-16,5.69894265473e-17,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,slow,B13
22,2049,0.0932911293683,1.46824757252,1.46824757252,1.46824757252,2.02692180385,1.38050410693,0.020210603378,0.535220257903,0.945954273446,0.222332278234,4.25393158649,0,0,0,0,0.193640270892,0,0,0.017014814073,0.0249819594596,0.0390162932973,0.0252001460411,0.0138161472561,0.0399553648854,0.655907589545,1.5246050144,0.0400592436752,0.0219057938802,0.249001296405,0.193640270892,0.23265656419,0.215641750117,0.407648359375,0.744847329526,0.663523317889,0.228337190567,0.587579730867,0.364722963287,-0.445183364285,0.563606492474,0.000519853191631,0,1,4.10810715014,1,0,1.3693461466e-17,5.47738458639e-17,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,slow,B13
23,2050,0.101063340149,1.49769577564,1.49769577564,1.49769577564,2.10939057211,1.40842393123,0.0202243688796,0.531489596729,0.941451650513,0.222526583504,4.33197281538,0,0,0,0,0.193733793865,0,0,0.0172492228124,0.0258340881391,0.0391542694917,0.0253337832514,0.0138204862403,0.040195496777,0.655597998965,1.52532497289,0.0400631810134,0.0219280833272,0.24918381742,0.193733793865,0.232888063356,0.215638840544,0.40919058642,0.745157041507,0.663904705758,0.228504449851,0.596882912687,0.372051429572,-0.427752354123,0.573093935997,0.000527414362018,0,1,4.29477691388,1,0,8.22381354557e-17,1.05264813383e-16,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,slow,B13
24,2051,0.10921205152,1.52806595485,1.52806595485,1.52806595485,2.1957191754,1.43692696538,0.0202375389428,0.52757821527,0.936730912008,0.222730301288,4.41240103697,0,0,0,0,0.193847386128,0,0,0.0174997839853,0.0267408241251,0.039288454758,0.0254624943163,0.0138259604417,0.04042808031,0.65528449232,1.52605473153,0.0400673106639,0.0219521713842,0.249395269685,0.193847386128,0.233135840886,0.215636056901,0.410803941565,0.745485360998,0.664309282811,0.228681919766,0.608534538508,0.379611773867,-0.410235059027,0.581678032384,0.00053256029439,0,1,4.4824717984,1,0,-9.16455644545e-17,-7.58446050658e-17,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,slow,B13
25,2052,0.117737327191,1.55939271221,1.55939271221,1.55939271221,2.28610750884,1.46602423555,0.0202496514211,0.523486082948,0.931792021024,0.22294343318,4.49531333968,0,0,0,0,0.193973744194,0,0,0.0177627564078,0.0276991128911,0.0394225090681,0.0255903380069,0.0138321710612,0.0406598701627,0.654966130514,1.52679650659,0.0400712616828,0.0219776026117,0.249626285236,0.193973744194,0.233396253262,0.215633496854,0.412496701706,0.745833445382,0.664737607729,0.228869812226,0.619154832225,0.387412776567,-0.392639663515,0.590332884472,0.000538685933785,0,1,4.67132466525,1,0,-1.09268780919e-16,-1.94255610523e-16,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,slow,B13
26,2053,0.126636719776,1.59171064016,1.59171064016,1.59171064016,2.38076637608,1.49572812797,0.0202615289038,0.519214374507,0.926636395389,0.223165917994,4.5808101055,0,0,0,0,0.19411509992,0,0,0.0180393877605,0.0287134854404,0.0395552743744,0.0257159865305,0.0138392878439,0.0408888105702,0.654640774802,1.52755532269,0.0400748954263,0.0220046786229,0.249879741912,0.19411509992,0.233670374294,0.215630986534,0.41426867627,0.746201805237,0.66519009685,0.229068293931,0.628864977645,0.395437650307,-0.374969187587,0.600259378946,0.000547177259124,0,1,4.86146548411,1,0,1.16582525251e-17,-4.66330101004e-17,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,slow,B13
27,2054,0.135905067694,1.62505406599,1.62505406599,1.62505406599,2.47991817749,1.52605271997,0.0202741336663,0.514765567507,0.921267025326,0.223397626692,4.66899472075,0,0,0,0,0.194274687611,0,0,0.0183335605811,0.0297930271664,0.0396871955365,0.0258401662146,0.0138470293219,0.0411161860291,0.654307169363,1.52833416295,0.0400784586711,0.0220330252066,0.250159791276,0.194274687611,0.233961883147,0.215628322566,0.416112987181,0.746590282224,0.66566672548,0.229277378979,0.640435103151,0.403675638096,-0.357221166422,0.611648795755,0.0005581147138,0,1,5.05302046179,1,0,7.83449353582e-17,0,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,slow,B13
28,2055,0.145534318475,1.65945677572,1.65945677572,1.65945677572,2.58379651384,1.5570134466,0.0202881107759,0.510143527132,0.915688575819,0.223638357962,4.75997322594,0,0,0,0,0.194460445963,0,0,0.0186509732947,0.0309504840076,0.0398158959667,0.0259604511645,0.0138554448023,0.0413381953058,0.653962011765,1.52914080942,0.0400822400999,0.022062755368,0.250476627687,0.194460445963,0.23427634193,0.215625368635,0.418019827924,0.746997986976,0.666167308436,0.22949703818,0.650991557715,0.412172679247,-0.339388776327,0.622124725057,0.000574679328329,0,1,5.24611111727,1,0,-9.66795098617e-17,0,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,slow,B13
29,2056,0.155513386181,1.69495172123,1.69495172123,1.69495172123,2.69264578934,1.58862683558,0.020303863814,0.505353574633,0.90990746921,0.223887834655,4.85385390309,0,0,0,0,0.19467975377,0,0,0.0189978888732,0.0322005044453,0.0399401745782,0.0260755369829,0.0138646375952,0.0415529305872,0.65360136042,1.52998457555,0.0400864332328,0.0220941307551,0.250839714236,0.19467975377,0.234619928348,0.215622039475,0.419975185504,0.747423908371,0.666691408475,0.229727158266,0.660025468067,0.420936646812,-0.321462196058,0.631562129581,0.000590716909489,0,1,5.4408533123,1,0,-1.80388588501e-16,-1.64926709487e-16,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,slow,B13
30,2057,0.165828050499,1.73157071524,1.73157071524,1.73157071524,2.80671450436,1.62090665986,0.0203193245671,0.50040253576,0.903931943659,0.224145701262,4.95074680116,0,0,0,0,0.194929081988,0,0,0.0193696915129,0.033539990587,0.0400593817103,0.0261846357649,0.0138747459454,0.041759241508,0.653222743244,1.53087137633,0.0400911591442,0.0221274365623,0.251244444099,0.194929081988,0.234988463698,0.215618772185,0.421985125852,0.747867522265,0.667238743158,0.22996762919,0.669098039241,0.429975579363,-0.303445081128,0.640344915429,0.000601177867341,0,1,5.63735625003,1,0,-2.47224785176e-16,-3.95559656282e-17,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,slow,B13
31,2058,0.176460904651,1.76934412007,1.76934412007,1.76934412007,2.92625806988,1.65386599288,0.0203338870939,0.495298765768,0.897772083318,0.224411522616,5.05076320111,0,0,0,0,0.195200053216,0,0,0.0197620972911,0.0349659506423,0.0401777388815,0.0262926295397,0.0138851093418,0.0419649887056,0.65282990146,1.53179258144,0.0400957973701,0.0221616653376,0.25167992938,0.195200053216,0.235377792097,0.215615694806,0.424051046464,0.748328772108,0.667808585487,0.230218098001,0.678254625067,0.439297046653,-0.285345789487,0.649172986662,0.000623356239132,0,1,5.83572145621,1,0,-1.80215115722e-16,7.58800487251e-17,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,slow,B13
32,2059,0.187391358359,1.80830053675,1.80830053675,1.80830053675,3.05154748681,1.68752230329,0.0203500831129,0.490052147988,0.891439816615,0.224684783959,5.15401502447,0,0,0,0,0.195506842252,0,0,0.0201870442502,0.0365042429529,0.0402924743357,0.0263967357105,0.0138957386253,0.0421655426964,0.652422965244,1.53274800746,0.0401001661282,0.0221967354876,0.252164330336,0.195506842252,0.235799316588,0.215612272338,0.426150112668,0.748805695149,0.668399592047,0.23047805281,0.688460079086,0.448907507609,-0.267153111791,0.656772780547,0.00064064386931,0,1,6.03604175968,1,0,-6.36690171624e-17,3.63822955214e-17,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,slow,B13
33,2060,0.198595700915,1.84846650194,1.84846650194,1.84846650194,3.18285482276,1.72188937123,0.0203654007242,0.484674063561,0.884948879716,0.224964892523,5.26061419094,0,0,0,0,0.195845954199,0,0,0.0206363550755,0.0381456110792,0.0403994364674,0.0264925705042,0.0139068659632,0.0423537195238,0.652000100942,1.53374209384,0.0401050249339,0.0222329313181,0.252693010044,0.195845954199,0.236245390666,0.21560903559,0.428291587797,0.749298293468,0.669011056654,0.230747157005,0.699380379079,0.458813835258,-0.248875181754,0.667325227171,0.000655588674887,0,1,6.2384002909,1,0,-1.78766966075e-16,0,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,slow,B13
34,2061,0.210047227727,1.88986620077,1.88986620077,1.88986620077,3.32045978066,1.75698140922,0.0203799608611,0.479177330691,0.878314743213,0.225251180693,5.37067193256,0,0,0,0,0.196216389913,0,0,0.0211125935488,0.0398999769584,0.0405021626304,0.0265840047165,0.0139181579139,0.0425357540971,0.651564219147,1.53476813277,0.0401096202173,0.022269757654,0.253264522672,0.196216389913,0.236718552543,0.215605958994,0.43046394815,0.749804643176,0.669641432034,0.231024753693,0.709542313709,0.469021940066,-0.230513544289,0.677154460107,0.00067316219091,0,1,6.44286951872,1,0,-3.34358220838e-17,0,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,slow,B13
35,2062,0.221716431811,1.9325212036,1.9325212036,1.9325212036,3.46464658207,1.79281167814,0.0203930836891,0.47357611273,0.871554501191,0.225542910795,5.48429807404,0,0,0,0,0.196615096506,0,0,0.0216103459258,0.0417624517188,0.0405984356008,0.0266687648567,0.0139296707441,0.0427077204435,0.651117098314,1.53582205503,0.0401139882583,0.0223071629753,0.253874745607,0.196615096506,0.237213532106,0.215603186181,0.432667519263,0.750323894026,0.670289392387,0.231310234711,0.716897883085,0.479537260954,-0.212076458664,0.683284378127,0.000689826778773,0,1,6.64951034649,1,0,-1.44199516241e-16,6.40886738851e-17,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,slow,B13
36,2063,0.233571259439,1.97645023514,1.97645023514,1.97645023514,3.61549239292,1.82928582194,0.020344659869,0.467885795469,0.864686723122,0.225793978665,5.60151075183,7.54884164505e-05,7.54884164505e-05,2.39721234819e-05,0,0.197049879657,2.39721234819e-05,4.31309891893e-05,0.0221255319101,0.0437300127463,0.0406890705934,0.0267464014209,0.0139426691725,0.042866178716,0.650697549436,1.53681230376,0.0401179251067,0.0223457705252,0.254518660702,0.197049879657,0.237738950251,0.215613418341,0.434901401477,0.750808425495,0.670913579314,0.231587723864,0.726416737408,0.490375840888,-0.193515897488,0.693011768447,0.0007065153333,0,0.999924511584,6.85838583539,1,0,-1.07475833549e-16,-6.1414762028e-17,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,slow,B13
37,2064,0.245577426807,2.02165595266,2.02165595266,2.02165595266,3.77329736195,1.86643892447,0.0203101680945,0.462122835133,0.857731270412,0.226019840543,5.72235446277,0.000274657211007,0.000274657211007,8.89364231293e-05,0,0.197421940285,8.89364231293e-05,0.000163581736724,0.0226457757111,0.0457819672691,0.0408445426186,0.0268931805822,0.0139513620364,0.0431336864261,0.650377580143,1.53756837648,0.0401033979607,0.0223764412489,0.255073644812,0.197421940285,0.238266482903,0.215620707192,0.437164932901,0.751223121756,0.671482421174,0.231844916918,0.739601692537,0.501527674061,-0.174843150098,0.705515827605,0.00072386413107,0,0.999725342789,7.06952170052,1,0,4.1927991842e-16,5.88463043396e-17,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,slow,B13
38,2065,0.257698792185,2.06814200959,2.06814200959,2.06814200959,3.9382981502,1.9042687262,0.0202684380544,0.456304579751,0.85070908081,0.226212729309,5.84685324359,0.00065699368713,0.00065699368713,0.000216099609696,0,0.197873048242,0.000216099609696,0.000407848368897,0.0231801375056,0.0479398161633,0.0409366155667,0.0269709136265,0.0139657019403,0.0432830300233,0.650099969332,1.53822496104,0.0400930504284,0.0224122143116,0.255720216314,0.197873048242,0.238809663809,0.215629526303,0.439407248199,0.751534002577,0.671967677706,0.232070861524,0.750526027038,0.512996587577,-0.156040278992,0.719060089837,0.000739214220607,0,0.999343006313,7.28291960982,1,0,-2.32571014277e-16,-5.63808519459e-17,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,slow,B13
39,2066,0.269897775684,2.11590638104,2.11590638104,2.11590638104,4.11075799968,1.94278822377,0.0202279736275,0.450449067672,0.843641925219,0.226374281593,5.9750288359,0.00127747180539,0.00127747180539,0.000426591916738,0,0.198314844159,0.000426591916738,0.000827761399712,0.0237079305371,0.0501637615045,0.0410311650106,0.0270497389413,0.0139814260693,0.0434306422434,0.649875871461,1.53875538993,0.0400805314163,0.0224483613312,0.256344688963,0.198314844159,0.239346009169,0.215638078632,0.441641549157,0.751706242022,0.672338604289,0.232253333457,0.763658831583,0.524781224705,-0.137115607029,0.731193562652,0.000748219288321,0,0.998722528195,7.4985505194,1,0,5.73914574274e-17,-8.10232340152e-17,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,slow,B13
40,2067,0.282135816755,2.1649439979,2.1649439979,2.1649439979,4.29111171122,1.98208901263,0.0202290647962,0.444574807958,0.836552142667,0.22653635112,6.10696561941,0.00213612300089,0.00213612300089,0.000724773392287,0,0.198753506182,0.000724773392287,0.00145586238054,0.0242213459423,0.052437857519,0.0411056877604,0.0271069376875,0.0139987500729,0.0435409554401,0.649668785804,1.53924587706,0.0400683920883,0.0224857178692,0.256965542557,0.198753506182,0.239859193943,0.215637848,0.443852231095,0.7517400297,0.672594250542,0.232391840678,0.775850812027,0.536871902308,-0.118114806825,0.7425778246,0.000764243646981,0,0.997863876999,7.7163459202,1,0,1.29363099744e-17,2.58726199489e-17,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,slow,B13
41,2068,0.294373857826,2.21525630272,2.21525630272,2.21525630272,4.47940025985,2.0220686222,0.0201704410376,0.438700548244,0.829462360115,0.22664936472,6.24263411595,0.00331370801801,0.00331370801801,0.00114066756161,0,0.199260830605,0.00114066756161,0.00237212712655,0.024729733524,0.0547826980535,0.0411191424777,0.0270970782983,0.0140220641794,0.0435392070587,0.649457477783,1.53974668736,0.0400687194389,0.0225304569362,0.257659102501,0.199260830605,0.240379973082,0.215650239558,0.446006324612,0.751586833974,0.672694151253,0.232468371685,0.785392555706,0.549290176184,-0.0989728363408,0.753068380533,0.000782386786769,0,0.996686291982,7.93623611923,1,0,-2.54047089839e-16,-9.91403277422e-17,4.4408920985e-16,0,B13: usownership and targeted income protection,ok,slow,B13
42,2069,0.306572841325,2.26682604248,2.26682604248,2.26682604248,4.67612562776,2.06285155549,0.0201689165478,0.432845036164,0.822395204525,0.226759155572,6.38209962822,0.00481266326606,0.00481266326606,0.00168048429511,0,0.199657509844,0.00168048429511,0.00356686663956,0.0252218533424,0.0571735539963,0.0412149053142,0.0271756081929,0.0140392971213,0.0436812291265,0.649310303949,1.5400956891,0.0400511323113,0.0225663304378,0.258208695625,0.199657509844,0.240872415158,0.215650561815,0.448106894205,0.751236742881,0.672628140898,0.232478409382,0.795047253314,0.56200882908,-0.0797190184184,0.763845111212,0.000811174663463,0,0.995187336734,8.1581015304,1,-2.22044604925e-16,-1.54325401722e-16,-1.42454216974e-16,9.99200722163e-16,0,B13: usownership and targeted income protection,ok,slow,B13
43,2070,0.318694206703,2.31964743542,2.31964743542,2.31964743542,4.88165961746,2.10448344129,0.0201817167523,0.427026780783,0.815373014922,0.22686824786,6.52542799985,0.0066293151775,0.0066293151775,0.00234830460819,0,0.200174259639,0.00234830460819,0.00511725030357,0.0257258439554,0.0596748879552,0.0411994403675,0.0271355945863,0.0140638457812,0.0436283080795,0.649107790641,1.54057617921,0.0400506749643,0.0226116952982,0.258913515174,0.200174259639,0.241373700006,0.215647856051,0.450070750717,0.750693488922,0.672401231273,0.232424065109,0.804804346209,0.575032871893,-0.0603282294142,0.774895857803,0.000828501435511,0,0.993370684822,8.38180486014,1,0,-1.93313267389e-16,-1.36456424039e-16,4.4408920985e-16,0,B13: usownership and targeted income protection,ok,slow,B13
44,2071,0.330700374071,2.37371294917,2.37371294917,2.37371294917,5.09632606997,2.14698498896,0.0201957149396,0.421263820446,0.808417562213,0.226976303367,6.67267891032,0.00875871028612,0.00875871028612,0.00314748043363,0,0.200669534757,0.00314748043363,0.00703421832885,0.0262126283713,0.0622212553967,0.0411879907437,0.0271004297748,0.0140875609689,0.0435862062334,0.648866628689,1.54114875968,0.0400545150257,0.0226573284194,0.259590405354,0.200669534757,0.241857525501,0.215644897129,0.451944997348,0.749957607813,0.672012165892,0.23230455395,0.814889690699,0.588365278966,-0.0408134319144,0.785248950552,0.000850351317897,0,0.991241289714,8.60719407847,1,0,-6.53543165831e-17,8.71390887775e-17,7.77156117238e-16,0,B13: usownership and targeted income protection,ok,slow,B13
45,2072,0.342555201698,2.42901265334,2.42901265334,2.42901265334,5.32044199827,2.19037228602,0.0202084771355,0.415573503185,0.801549784144,0.227082996815,6.82390564832,0.0111946767023,0.0111946767023,0.00408057298882,0,0.201149650875,0.00408057298882,0.0093649348583,0.0266813237496,0.0648092729956,0.0411738724162,0.02706381073,0.0141100616862,0.0435435682056,0.648597870644,1.54178736203,0.0400587144819,0.0227019926923,0.26024741343,0.201149650875,0.242323523291,0.215642199541,0.453715714419,0.749030617578,0.671460672894,0.232119557753,0.825327039927,0.602016850513,-0.0211776989866,0.794965515033,0.000860484531454,0,0.988805323298,8.8341036044,1,0,-1.77370521329e-16,1.25202720938e-16,4.4408920985e-16,0,B13: usownership and targeted income protection,ok,slow,B13
46,2073,0.354224405783,2.48553452895,2.48553452895,2.48553452895,5.55432012842,2.2346582048,0.0202184437147,0.409972285224,0.794789542122,0.227188019652,6.97915497683,0.0139299007179,0.0139299007179,0.00514930729904,0,0.20160120417,0.00514930729904,0.0120423759588,0.0271187086431,0.0674044867128,0.0411575973915,0.0270268229606,0.0141307744309,0.0435013437388,0.64831390602,1.54246267235,0.0400625431407,0.0227443557353,0.260867079311,0.20160120417,0.242758801562,0.215640092919,0.45539068399,0.747915742369,0.670747723332,0.231869226264,0.836169416919,0.615987152838,-0.00143568305107,0.803742663966,0.000873134095672,0,0.986070099282,9.06235567914,1,0,1.19930756487e-16,-3.99769188292e-17,4.4408920985e-16,0,B13: usownership and targeted income protection,ok,slow,B13
47,2074,0.365675932595,2.54326480959,2.54326480959,2.54326480959,5.79828058214,2.27985719783,0.0202263562875,0.404475552354,0.788155405619,0.227291083393,7.13846709215,0.0169560165189,0.0169560165189,0.00635454409899,0,0.202022869726,0.00635454409899,0.0151436209981,0.0275209385269,0.0699930344824,0.0411364892788,0.0269866407535,0.0141498485254,0.0434542051972,0.64802298536,1.54315513892,0.0400655331144,0.0227842519174,0.261447571504,0.202022869726,0.243159359005,0.215638420478,0.456965673731,0.746616650177,0.669875029391,0.231554074024,0.846822777965,0.630241840096,0.0184046519023,0.812972194244,0.000888664690436,0,0.983043983481,9.29176189793,1,0,-2.15408841468e-16,-1.53179620599e-16,4.4408920985e-16,0,B13: usownership and targeted income protection,ok,slow,B13
48,2075,0.376880275151,2.60218834518,2.60218834518,2.60218834518,6.0526630348,2.32598960257,0.0202347782041,0.399097467928,0.78166446872,0.227391922476,7.30187567707,0.0202637067067,0.0202637067067,0.00769626963449,0,0.202423941702,0.00769626963449,0.0188459806236,0.0278949697201,0.0725879650946,0.0411076684271,0.0269400036086,0.0141676648185,0.0433964803957,0.647727757891,1.54385849274,0.0400679068863,0.0228220752113,0.262000809454,0.202423941702,0.243531610129,0.215636640409,0.458424064334,0.745136490918,0.668844647311,0.231174822951,0.859003235442,0.644803747011,0.0383517063381,0.82540484888,0.0008995651794,0,0.979736293293,9.52212486702,1,0,-1.3757039896e-16,-1.10056319168e-16,5.55111512313e-16,0,B13: usownership and targeted income protection,ok,slow,B13
49,2076,0.387810728859,2.66228897837,2.66228897837,2.66228897837,6.31780366553,2.37307208829,0.0202419158148,0.393850850148,0.775332202016,0.22749029656,7.46940804567,0.0238428111428,0.0238428111428,0.0091736031848,0,0.202799242116,0.0091736031848,0.0230107605175,0.028231244819,0.0751597319273,0.0410671345182,0.0268821220279,0.0141850124903,0.0433202214854,0.647426549229,1.5445767573,0.0400704334612,0.0228589797418,0.262519993228,0.202799242116,0.243866376634,0.215635131815,0.459773045502,0.743480908161,0.667660229239,0.230732759259,0.871449543235,0.659624981344,0.0583973516119,0.839028145994,0.000910169307361,0,0.976157188857,9.75323995023,1,0,-3.38278844286e-16,0,5.55111512313e-16,0,B13: usownership and targeted income protection,ok,slow,B13
50,2077,0.39844358301,2.72354992443,2.72354992443,2.72354992443,6.59404581238,2.42112169608,0.0202478500447,0.388747080155,0.769172341675,0.227585992247,7.64108537491,0.0276824415558,0.0276824415558,0.0107848214666,0,0.203139687943,0.0107848214666,0.0276246604192,0.028527515687,0.0776961131935,0.0410217053264,0.0268204519036,0.0142012534229,0.0432375842268,0.64712457812,1.54529751119,0.0400725747444,0.0228940173419,0.262993272913,0.203139687943,0.244161393269,0.215633877582,0.46101115548,0.741655015061,0.666325317318,0.230229189967,0.884250450706,0.674734286996,0.0785358745175,0.851130272166,0.000921064634774,0,0.972317558444,9.9848970678,1,0,8.41837512366e-17,-3.36735004947e-17,1.11022302463e-15,0,B13: usownership and targeted income protection,ok,slow,B13
1,2028,0.00695643999543,0.980879653245,1.01634339757,1.01634339757,0.96126206018,0.98,-0.02,0.576660908802,0.961217127214,0.220173911,3.03596410948,0,0,0,0,0.228252217645,0,0,0.0185348091441,0.0181804171662,0.0228888252507,0.0228888252507,0,0.036670265526,0.647068250253,1.54543203071,0,0,0.292696308657,0.228252217645,0.251141042895,0.232606233751,0.381045153191,0.743782637987,0.671705582102,0.233328212479,0.385994602798,0.248194080922,-0.810232991718,0.380140262234,0.00129968467865,0,1,0.193476302431,1,-0.0348934665333,1.15496394856e-16,0,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,medium,B0
2,2029,0.0148127274627,1.03629546695,1.03873073528,1.03873073528,0.995258166455,0.9604,-0.02,0.572889890818,0.98909429482,0.220370318187,3.08217502469,0,0,0,0,0.148424578387,0,0,0.0129463435646,0.0134162371496,0.0895391064818,0.0895391064818,0,0.143270446265,0.714504748845,1.39957082387,0,0,0.190378306328,0.148424578387,0.237963684868,0.225017341304,0.397774365759,0.736881338497,0.660334765312,0.228033256009,0.464382924355,0.260602384292,-0.757493560595,0.412342401896,1.08102588933e-05,0,1,0.395421356862,1,-0.00234446546392,5.57756299845e-17,2.78878149923e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,medium,B0
3,2030,0.0236626568198,1.06391817269,1.06391817269,1.06391817269,1.02386721898,0.962355231121,0.00203585081276,0.568641924726,0.986291671152,0.22059156642,3.13193589947,0,0,0,0,0.168912280149,0,0,0.013931794883,0.0148222897543,0.0645725375344,0.0645725375344,0,0.0929716679485,0.759112486738,1.31732782357,0,0,0.216718568688,0.168912280149,0.233484817683,0.2195530228,0.397218672152,0.733734435398,0.654589047275,0.225159444722,0.458550426369,0.265843597755,-0.738223377099,0.431448539622,2.83630559359e-05,0,1,0.600631184169,1,0,1.35542847262e-16,1.0843427781e-16,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,medium,B0
4,2031,0.0336032988689,1.09118422497,1.09118422497,1.09118422497,1.06228610333,0.973516734402,0.0115981115087,0.563870416543,0.980532825422,0.220840082472,3.18499695974,0,0,0,0,0.198590021151,0,0,0.0159232830965,0.0173752353247,0.0348109316814,0.0348109316814,0,0.0475781305159,0.766469181047,1.30468389953,0,0,0.2548771012,0.198590021151,0.233400952832,0.217477669736,0.394406447454,0.733551957985,0.652963169198,0.224194321096,0.446105265502,0.271887766278,-0.720120089806,0.436401630848,0.000184680012937,0,1,0.809355012175,1,0,5.22563093477e-17,-7.83844640215e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,medium,B0
5,2032,0.0447331081546,1.12070007317,1.12070007317,1.12070007317,1.10797234947,0.988643059811,0.0155378175584,0.558528108086,0.974085067384,0.221118327704,3.24170446819,0,0,0,0,0.207180099249,0,0,0.0167233662561,0.0187418777868,0.0261772477378,0.0261772477378,0,0.0356218694987,0.761041759517,1.31398834229,0,0,0.265996885814,0.207180099249,0.233357346987,0.21663398073,0.39512877625,0.734250306665,0.652884459961,0.223987496405,0.451074990564,0.278870837719,-0.699678323391,0.440828157166,0.00025984461385,0,1,1.0223764719,1,0,-2.7555862014e-16,1.00203134596e-16,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,medium,B0
6,2033,0.0571494119133,1.15274016095,1.15274016095,1.15274016095,1.15969092178,1.00602977242,0.01758644076,0.552568282282,0.9668920131,0.221428735298,3.30245199606,0,0,0,0,0.207435569641,0,0,0.0170439506515,0.0196472464173,0.0258062303409,0.0258062303409,0,0.0354919136904,0.752907917953,1.32818366782,0,0,0.266431062955,0.207435569641,0.233241799982,0.21619784933,0.397600253398,0.735102870757,0.65333768087,0.224073000029,0.460167707425,0.286625074159,-0.676974347337,0.449150383193,0.000299742428449,0,1,1.24056014367,1,0,9.57343895495e-17,4.78671947747e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,medium,B0
