year,calendar_year,automation,real_gdp,capacity,raw_capacity,nominal_gdp,price_level,inflation,labour_share,labour_demand_proxy,investment_share,capital_stock,usownership_share,shadow_participation_share,participant_income_gdp,pass_through_levy_gdp,total_recorded_tax_gdp,use_dividend_gdp,median_use_dividend,mvi_gdp,mvi_real_resident_equivalent,fiscal_issuance_gdp,net_seigniorage_gdp,burn_gdp,money_growth,money_gdp,velocity,demurrage_rate,effective_demurrage,tax_rate,tax_gdp,public_expenditure_gdp,government_consumption_gdp,gini_income,gini_wealth,top10_wealth,top1_wealth,median_income,p10_income,mean_log_consumption,median_consumption,coverage_shortfall,secondary_sales_gdp,legacy_capital_share,ordinary_discounted_dividends,resource_pressure_proxy,output_gap,accounting_residual,goods_residual,equity_residual,controller_at_bound,policy,status,experiment
17,2044,0.293072490725,1.77433005872,1.77433005872,1.77433005872,2.24352445647,1.264434678,0.020105468325,0.439325204452,0.830216272421,0.225603912639,4.40427316386,0.00442524958893,0.00442524958893,0.00152399682551,0,0.282241722052,0.00152399682551,0.00255331837346,0.121633782978,0.215818477295,0.0550560357123,0.0423031416172,0.0127528940951,0.0706152616541,0.641368281735,1.55916659504,0.0401750816745,0.0212879923085,0.364466875103,0.282241722052,0.337297757765,0.215663974786,0.400216704829,0.7352223765,0.656952452509,0.226091484272,0.755429247322,0.439243383121,-0.251987534362,0.709264368408,0.00349741076394,0,0.995574750411,4.32307841221,1,0,1.85571248414e-17,7.42284993657e-17,1.22124532709e-15,0,B6: SSM hybrid,ok,fast_equity_diffusion
18,2045,0.322395092313,1.86485698172,1.86485698172,1.86485698172,2.40464919085,1.28945501688,0.0197877670693,0.42525035569,0.813229005593,0.225164073615,4.55991556874,0.00919751883484,0.00919751883484,0.00328719307827,0,0.28441029455,0.00328719307827,0.00579501873411,0.124879520637,0.232882445934,0.0562003881034,0.0434709522845,0.0127294358189,0.0726461485574,0.641864028143,1.5579623661,0.0400316404975,0.0212726990543,0.367058734456,0.28441029455,0.340610682653,0.215731162016,0.403758300546,0.732669899537,0.655118310625,0.225423013007,0.784658435079,0.461606021836,-0.206316427514,0.736155378443,0.00338189885667,0,0.990802481165,4.70241605664,1,-1.11022302463e-16,-3.46273906246e-17,-9.23397083323e-17,7.77156117238e-16,0,B6: SSM hybrid,ok,fast_equity_diffusion
19,2046,0.352293356219,1.96206438036,1.96206438036,1.96206438036,2.57971352427,1.31479555416,0.0196521297351,0.410899189015,0.795908244161,0.224715599657,4.72722710842,0.0158939166054,0.0158939166054,0.00590117421653,0,0.285889011313,0.00590117421653,0.0110174618659,0.127039539119,0.249259754603,0.0569103870604,0.0441499357387,0.0127604513217,0.0737915770337,0.642455833424,1.55652723187,0.04,0.0213276375364,0.36875372597,0.285889011313,0.342799398373,0.215759859254,0.40770196569,0.729113441191,0.652445377244,0.224420463769,0.815031898602,0.485617610054,-0.159935042737,0.766288024649,0.00333939646339,0,0.984106083395,5.10353743225,1,0,1.93665054813e-16,-4.30366788474e-17,6.66133814775e-16,0,B6: SSM hybrid,ok,fast_equity_diffusion
20,2047,0.382485101996,2.06597536584,2.06597536584,2.06597536584,2.76970712015,1.34062930563,0.0196484931712,0.396407151042,0.778417461838,0.22426272347,4.90691474408,0.0244890922311,0.0244890922311,0.00944439915508,0,0.287545506914,0.00944439915508,0.0184533307956,0.129174808357,0.266871971953,0.0573899302025,0.0445796390261,0.0128102911764,0.0744998910661,0.642964930444,1.55529477993,0.04,0.0214080983609,0.370673829419,0.287545506914,0.344935437117,0.215760628759,0.41108861346,0.724529474276,0.648919440034,0.223078411129,0.847665139858,0.51125020934,-0.11254321863,0.796868261676,0.00326609936922,0,0.975510907769,5.52664249029,1,0,3.50739303618e-17,1.60337967368e-16,4.4408920985e-16,0,B6: SSM hybrid,ok,fast_equity_diffusion
21,2048,0.412676847773,2.17650824328,2.17650824328,2.17650824328,2.97583022552,1.36724969212,0.0198566347729,0.381915113069,0.760926679515,0.223809847283,5.09962383697,0.0349274314968,0.0349274314968,0.013978852232,0,0.290436886837,0.013978852232,0.0288307173014,0.132366488985,0.288096754411,0.057646196519,0.0447876248414,0.0128585716776,0.0748419422017,0.643217108682,1.5546850146,0.04,0.0214871961105,0.374182648183,0.290436886837,0.348083083356,0.215716594371,0.412896881723,0.71884886418,0.644492138558,0.221378724442,0.885828959841,0.538406428789,-0.0633992568904,0.829481739635,0.00306285047429,0,0.965072568503,5.97158158724,1,0,-2.42502062052e-16,-3.73080095465e-17,2.22044604925e-16,0,B6: SSM hybrid,ok,fast_equity_diffusion
22,2049,0.442575111679,2.29347388106,2.29347388106,2.29347388106,3.19813931335,1.39445203181,0.0198956634263,0.367563946394,0.743605918083,0.223361373325,5.30591988251,0.0471246492582,0.0471246492582,0.0195456971075,0,0.292505088321,0.0195456971075,0.0426244803379,0.134384415754,0.308207147553,0.0575876669121,0.0446882398252,0.0128994270869,0.0746663443654,0.643194035241,1.55474078615,0.04,0.0215527187635,0.376629591002,0.292505088321,0.350092755233,0.215708339479,0.414883451716,0.712238862151,0.639278028638,0.219364009568,0.925138889198,0.567236484592,-0.0137782112788,0.864969913451,0.00292458753332,0,0.952875350742,6.43782706475,1,0,1.47537283162e-16,6.94293097233e-17,6.66133814775e-16,0,B6: SSM hybrid,ok,fast_equity_diffusion
23,2050,0.471897713267,2.41657894736,2.41657894736,2.41657894736,3.43677534448,1.42216555691,0.0198741329645,0.353489097632,0.726618651255,0.222921534301,5.52627217627,0.0609706775644,0.0609706775644,0.0261621579789,0,0.293588834779,0.0261621579789,0.0603575417713,0.135427927541,0.327272278581,0.057551986039,0.0446172508181,0.0129347352209,0.0745443212345,0.64315044663,1.55484615651,0.04,0.0216107232003,0.377811054789,0.293588834779,0.351140820818,0.215712893277,0.416877159572,0.704780798166,0.633331131838,0.217054021622,0.964691420922,0.59764048406,0.0358872118914,0.902898485512,0.00282139063433,0,0.939029322436,6.92446102967,1,0,1.13064724828e-16,-3.23042070937e-17,1.11022302463e-15,0,B6: SSM hybrid,ok,fast_equity_diffusion
24,2051,0.50038416254,2.54543508506,2.54543508506,2.54543508506,3.69176466377,1.45034720604,0.019816011574,0.339815601981,0.71011578696,0.222494237562,5.7610404842,0.0763336233775,0.0763336233775,0.0338199621302,0,0.293696569976,0.0338199621302,0.0824228796453,0.135382447332,0.344607231341,0.0574110645503,0.0444390307598,0.0129720337905,0.0742223784435,0.643167226915,1.55480559045,0.04,0.0216659811142,0.377741984902,0.293696569976,0.351107634526,0.215725187194,0.41890910445,0.69656880654,0.626720029314,0.21447492612,1.00671262982,0.629530030379,0.0852213081861,0.943658371627,0.0027624472311,0,0.923666376623,7.43018139228,1,0,1.42846574667e-16,-3.00729630878e-17,4.4408920985e-16,0,B6: SSM hybrid,ok,fast_equity_diffusion
25,2052,0.527804348473,2.67957345719,2.67957345719,2.67957345719,3.96314772057,1.47902186071,0.019770889724,0.326653912733,0.69423063388,0.222082934773,6.01046559246,0.0930644852453,0.0930644852453,0.0424854853714,0,0.293047360938,0.0424854853714,0.109039460093,0.134459030804,0.360292850021,0.0571464022615,0.044132394618,0.0130140076435,0.0736613778417,0.643257688105,1.55458693847,0.04,0.0217216795635,0.376707716076,0.293047360938,0.3501937632,0.215734732396,0.42076848248,0.687678962466,0.61950205112,0.211649064498,1.05835716111,0.662770054092,0.134097208606,0.991940328945,0.00272998809613,0,0.906935514755,7.9533265507,1,0,-1.12054669965e-16,-2.80136674912e-17,8.881784197e-16,0,B6: SSM hybrid,ok,fast_equity_diffusion
26,2053,0.553964962093,2.81846351621,2.81846351621,2.81846351621,4.25070541082,1.50816407109,0.0197037049594,0.314096818195,0.679075180411,0.221690525569,6.27466431512,0.111002274711,0.111002274711,0.0521015331435,0,0.291417894244,0.0521015331435,0.14080238883,0.132405489037,0.373180040197,0.0567365412073,0.0436768862312,0.0130596549761,0.0728261634458,0.64341857472,1.55419821449,0.04,0.0217754663829,0.374424189629,0.291417894244,0.348154435452,0.215748946415,0.422652648342,0.678218677617,0.611757848182,0.208607697344,1.11202212224,0.697262849645,0.182176205558,1.04017759991,0.0027456776503,0,0.888997725289,8.49191732706,1,0,1.50181717494e-16,7.83556786927e-17,9.99200722163e-16,0,B6: SSM hybrid,ok,fast_equity_diffusion
27,2054,0.578713367833,2.96153443001,2.96153443001,2.96153443001,4.55407140754,1.53774049067,0.0196108766629,0.30221758344,0.664737851897,0.221319299483,6.55362918166,0.12997918828,0.12997918828,0.0625905041503,0,0.28864089403,0.0625905041503,0.177819623283,0.129103294542,0.382343851813,0.056230989329,0.0431219669383,0.0131090223907,0.0718031994392,0.643679703573,1.55356770526,0.04,0.0218280801178,0.370679398935,0.28864089403,0.344871883359,0.215768588817,0.424671374142,0.668296955379,0.603569244999,0.205382637524,1.16525097396,0.732885509381,0.229145052207,1.08981790621,0.00281895312213,0,0.87002081172,9.0437131491,1,0,-1.09704112293e-16,4.87573832412e-17,6.66133814775e-16,0,B6: SSM hybrid,ok,fast_equity_diffusion
28,2055,0.601938920858,3.10819740324,3.10819740324,3.10819740324,4.87313717897,1.567833875,0.0195698718396,0.291069317988,0.651282747469,0.220970916187,6.84723265864,0.149825514161,0.149825514161,0.0738585512289,0,0.285203529993,0.0738585512289,0.220298775383,0.125071898301,0.388748149517,0.0556456348558,0.042483074836,0.0131625600199,0.0706244255303,0.644018230937,1.55275107437,0.04,0.021881613878,0.366101261069,0.285203529993,0.340849164849,0.215777266548,0.426392730345,0.657969044831,0.594981209285,0.201992031871,1.21692075625,0.769441599345,0.275138876339,1.1389110229,0.00291231920947,0,0.850174485839,9.60627827453,1,0,-2.27825112212e-17,-1.36695067327e-16,1.44328993201e-15,0,B6: SSM hybrid,ok,fast_equity_diffusion
29,2056,0.623571972982,3.22389205849,3.22389205849,3.25786718043,5.1549859018,1.59899457187,0.0198749991102,0.280685452969,0.638750215946,0.220646420405,7.1477389416,0.170374023912,0.170374023912,0.0858002917238,0,0.291213454192,0.0858002917238,0.265590521647,0.124062410785,0.399963820886,0.0485616666717,0.0351625569306,0.013399109741,0.0577565351386,0.643969107501,1.55286952177,0.04,0.0220088133554,0.37366025103,0.291213454192,0.339775120864,0.215712710079,0.423514181858,0.647282909927,0.58612218636,0.198498558916,1.25066073394,0.798023734037,0.312238657664,1.17952111626,0.00284954453105,0,0.829625976088,10.1711008227,1.01053854202,0,-8.61475120028e-17,-1.29221268004e-16,5.55111512313e-16,0,B6: SSM hybrid,ok,fast_equity_diffusion
30,2057,0.643580985584,3.32759526051,3.32759526051,3.40855191063,5.4255310818,1.63046604441,0.0196820383884,0.27108112692,0.627158528386,0.220346285216,7.45209785946,0.191463679252,0.191463679252,0.0983036263339,0,0.289037679037,0.0983036263339,0.313891795876,0.118853734068,0.395497122177,0.0455695857564,0.0320764379561,0.0134931478003,0.0524246904211,0.643933898601,1.55295442929,0.04,0.0220527633774,0.370725712655,0.289037679037,0.334607264794,0.215753530726,0.424170545424,0.636511970305,0.577123427433,0.194944137984,1.28328155395,0.824114625585,0.343315699967,1.21331377179,0.00302368235072,0,0.808536320748,10.7335488761,1.0243288753,0,1.73934967232e-16,-4.09258746429e-17,6.66133814775e-16,0,B6: SSM hybrid,ok,fast_equity_diffusion
31,2058,0.661968262544,3.43542007132,3.43542007132,3.55920682458,5.71248163067,1.66281896015,0.0198427411901,0.262255233979,0.616506350099,0.220070476062,7.76100651846,0.212942565785,0.212942565785,0.111254287464,0,0.284309608265,0.111254287464,0.366415346641,0.114597093693,0.393689155788,0.0460070185621,0.0325123176302,0.0134947009319,0.0531605176981,0.64409999657,1.55255395952,0.04,0.0220650307333,0.364532434712,0.284309608265,0.330316626827,0.215719533134,0.423821310703,0.625349153214,0.567729058325,0.191225815591,1.32584383915,0.851043145802,0.375462730058,1.25392679218,0.00300623345104,0,0.787057434215,11.2920203015,1.03603249405,0,5.3446356857e-17,7.77401554283e-17,2.22044604925e-16,0,B6: SSM hybrid,ok,fast_equity_diffusion
32,2059,0.678764834065,3.54752915634,3.54752915634,3.70957890897,6.01581208459,1.69577523382,0.0198195200209,0.254192879649,0.606775704564,0.219818527489,8.07515876272,0.234670038232,0.234670038232,0.124539834439,0,0.278463125996,0.124539834439,0.423518064395,0.108751079808,0.385797626402,0.0460123988548,0.032514212301,0.0134981865537,0.0531605402078,0.644137272826,1.55246411314,0.04,0.022069453271,0.356920967502,0.278463125996,0.32447552485,0.215724445042,0.424017531714,0.614009054585,0.558108069178,0.187409735368,1.36632101509,0.879235965306,0.40764840189,1.29067630135,0.00309888387043,0,0.765329961768,11.845070945,1.04567961121,0,2.76826222881e-16,1.10730489152e-16,1.33226762955e-15,0,B6: SSM hybrid,ok,fast_equity_diffusion
33,2060,0.694024979188,3.66408054391,3.66408054391,3.85949733813,6.33638103448,1.72932362118,0.0197835106237,0.24686800999,0.597935146666,0.219589625312,8.39524331071,0.256518119476,0.256518119476,0.138052921444,0,0.271620380236,0.138052921444,0.484612996494,0.102090648577,0.374068359164,0.0462023307907,0.0327051457017,0.013497185089,0.0534791728703,0.644254351616,1.55218198758,0.04,0.0220704809335,0.34804814114,0.271620380236,0.317822711027,0.215732062451,0.424240464382,0.602565723811,0.548316501672,0.183518310234,1.41137859047,0.90861975062,0.440012812733,1.33177971867,0.00323019063435,0,0.743481880524,12.39142163,1.0533331055,-1.11022302463e-16,-2.58440733348e-16,3.50428113014e-17,7.77156117238e-16,0,B6: SSM hybrid,ok,fast_equity_diffusion
34,2061,0.707820792078,3.78522887891,3.78522887891,4.00887051608,6.6766894369,1.76387997938,0.0199825861298,0.240246019802,0.589942910576,0.219382688119,8.72194239867,0.278372235935,0.278372235935,0.151693766399,0,0.26604919868,0.151693766399,0.549689346853,0.0967323057339,0.366153917188,0.0463730639132,0.0328790119739,0.0134940519394,0.0537751075907,0.644295956485,1.55208175674,0.04,0.0220701308011,0.340818983426,0.26604919868,0.312422262594,0.21568995686,0.422772563888,0.590933445903,0.538301663294,0.179532905117,1.46732127703,0.938990517541,0.473890251197,1.37900392243,0.00322314887404,0,0.721627764065,12.9299591105,1.05908272507,0,-4.57279516529e-17,-6.65133842224e-17,7.77156117238e-16,0,B6: SSM hybrid,ok,fast_equity_diffusion
35,2062,0.720237095837,3.91112678955,3.91112678955,4.15767975354,7.03850750485,1.79961118204,0.0202571620937,0.234286193998,0.582749856292,0.219196443562,9.05593093734,0.300131394786,0.300131394786,0.165371833085,0,0.261710137262,0.165371833085,0.618846991495,0.0924016825282,0.361394695936,0.0463234547237,0.0328441653658,0.0134792893579,0.0537393274125,0.644019759614,1.55274738868,0.04,0.0220546917853,0.335180513849,0.261710137262,0.308033591986,0.215631909458,0.419927628431,0.579142476818,0.528094063616,0.175466970283,1.52525122433,0.970460866453,0.509490364788,1.43132703119,0.00311868227773,0,0.699868605214,13.4597321591,1.06303885741,0,-9.46413446765e-17,3.15471148922e-17,8.881784197e-16,0,B6: SSM hybrid,ok,fast_equity_diffusion
