year,automation,real_gdp,capacity,raw_capacity,nominal_gdp,price_level,inflation,labour_share,labour_demand_proxy,investment_share,capital_stock,usownership_share,shadow_participation_share,participant_income_gdp,pass_through_levy_gdp,total_recorded_tax_gdp,use_dividend_gdp,median_use_dividend,mvi_gdp,mvi_real_resident_equivalent,fiscal_issuance_gdp,net_seigniorage_gdp,burn_gdp,money_growth,money_gdp,velocity,demurrage_rate,effective_demurrage,tax_rate,tax_gdp,public_expenditure_gdp,government_consumption_gdp,gini_income,gini_wealth,top10_wealth,top1_wealth,median_income,p10_income,mean_log_consumption,median_consumption,coverage_shortfall,secondary_sales_gdp,legacy_capital_share,ordinary_discounted_dividends,resource_pressure_proxy,output_gap,accounting_residual,goods_residual,equity_residual,controller_at_bound,policy,status,scenario,code,calendar_year,gdp_2025_eur_trillion,gdp_nominal_eur_trillion,mvi_real_eur_resident_year,mvi_nominal_eur_resident_year
93,0.814468520829,16.0262917121,16.0262917121,16.0262917121,6.81217956324e+12,425062745993,0.494771787412,0.189055110002,0.528159394558,0.240361713021,49.4809483761,0,0,0,0,0.227891486094,0,0,0.117461842617,1.88247775482,0.036750014216,0.0339718558362,0.00277815837982,0.520975395517,0.099180032899,10.0826746147,0.15,0.0426044478615,0.3,0.227891486094,0.26464150031,0.147179657693,0.546016467799,0.807369634182,0.726992776751,0.255302912745,5.04948734772,3.07517604451,1.79060523608,4.8353703523,0.0153868080628,0,1,58.2629501493,1,0,7.16776834003e-17,1.79194208501e-17,1.33226762955e-15,0,B4: fiscal dominance + burn,ok,medium,B4,2120,301.721144467,1.28250418192e+14,78408.6760745,3.3328607162e+16
94,0.814472633193,16.3112267158,16.3112267158,16.3112267158,1.03640974408e+13,635396565894,0.494830050112,0.189053136067,0.52815701217,0.24036181583,50.4326875454,0,0,0,0,0.227891455251,0,0,0.117457736943,1.9158797768,0.03674020289,0.033963250458,0.00277695243197,0.52099121489,0.0991529302209,10.085430635,0.15,0.0425980376353,0.3,0.227891455251,0.264631658141,0.147173921198,0.546021081922,0.807380842761,0.727002515361,0.255306978754,5.13918314723,3.129771793,1.80822488822,4.92131522726,0.0153882953856,0,1,58.8411898271,1,0,-1.53116474596e-16,-2.35563807071e-17,1.33226762955e-15,0,B4: fiscal dominance + burn,ok,medium,B4,2121,307.085511782,1.95121079622e+14,79799.9319951,5.07046027483e+16
95,0.814476208342,16.6004193979,16.6004193979,16.6004193979,1.57678149005e+13,949844369748,0.494884330089,0.189051419996,0.528154941002,0.240361905209,51.3968347264,0,0,0,0,0.227891428437,0,0,0.117453882785,1.94978371414,0.0367310315892,0.0339551871876,0.00277584440161,0.521003452675,0.0991278592941,10.0879813921,0.15,0.0425921526906,0.3,0.227891428437,0.264622460027,0.147168577242,0.54602533289,0.807391459954,0.727011739488,0.255310829894,5.2302235222,3.18518744228,1.82579619936,5.0085458139,0.0153896774207,0,1,59.4125425988,1,0,6.19339145063e-17,9.29008717594e-17,1.33226762955e-15,0,B4: fiscal dominance + burn,ok,medium,B4,2122,312.530036851,2.9685489588e+14,81212.0936174,7.71388498779e+16
96,0.814479316452,16.8939567166,16.8939567166,16.8939567166,2.39886679433e+13,1.41995557025e+12,0.494934976161,0.189049928103,0.528153140402,0.240361982911,52.3736895785,0,0,0,0,0.227891405127,0,0,0.117450260744,1.98419962136,0.036722447016,0.0339476226383,0.00277482437768,0.521012638304,0.0991046267925,10.0903462569,0.15,0.0425867397328,0.3,0.227891405127,0.264613852143,0.147163591399,0.54602925682,0.807401522666,0.727020481011,0.255314479485,5.32263556066,3.24143938687,1.84332148944,5.09708823325,0.0153909637172,0,1,59.977064125,1,0,5.08866573119e-18,2.03546629248e-17,1.33226762955e-15,0,B4: fiscal dominance + burn,ok,medium,B4,2123,318.05635681,4.51625895504e+14,82645.5797312,1.17353051295e+17
97,0.814482018531,17.1919265428,17.1919265428,17.1919265428,3.64951668409e+13,2.12280844442e+12,0.494982300081,0.189048631105,0.528151575025,0.240362050463,53.363554919,0,0,0,0,0.227891384861,0,0,0.117446853287,2.01913767439,0.0367144013363,0.033940517743,0.00277388359321,0.521019230414,0.0990830609772,10.0925424602,0.15,0.0425817515789,0.3,0.227891384861,0.264605786197,0.14715893291,0.546032885673,0.807411064487,0.727028769334,0.255317939808,5.4164466694,3.29854422545,1.8608029613,5.18696889358,0.0153921627846,0,1,60.5348113109,1,0,1.33793401227e-17,-1.60552081473e-16,1.33226762955e-15,0,B4: fiscal dominance + burn,ok,medium,B4,2124,323.666125968,6.87081185377e+14,84100.8141825,1.78529918529e+17
98,0.814484367619,17.4944176977,17.4944176977,17.4944176977,5.5521247083e+13,3.17365505057e+12,0.495026580903,0.189047503543,0.528150214143,0.24036210919,54.3667367607,0,0,0,0,0.227891367243,0,0,0.117443644544,2.05460817359,0.0367068515479,0.0339338372625,0.00277301428535,0.521023625961,0.0990630090922,10.0945853469,0.15,0.0425771464222,0.3,0.227891367243,0.264598218791,0.147154574246,0.546036247765,0.807420116315,0.727036631617,0.255321222211,5.51168458261,3.35651876515,1.87824270718,5.27821450069,0.0153932822174,0,1,61.0858421702,1,0,4.83697145884e-17,0,1.33226762955e-15,0,B4: fiscal dominance + burn,ok,medium,B4,2125,329.361016532,1.04527825358e+15,85578.2260006,2.71595769166e+17
99,0.814486409829,17.801519991,17.801519991,17.801519991,8.44651919299e+13,4.74483032755e+12,0.495068068816,0.189046523282,0.528149031043,0.240362160246,55.3835443558,0,0,0,0,0.227891351926,0,0,0.117440620124,2.09062154689,0.0366997589266,0.0339275493538,0.00277220957278,0.521026168185,0.0990443350844,10.0964885992,0.15,0.0425728871853,0.3,0.227891351926,0.264591110853,0.147150490729,0.546039368213,0.807428707286,0.727044092999,0.255324337194,5.60837737083,3.41538002592,1.89564271462,5.37085206813,0.0153943288041,0,1,61.6302156989,1,0,-8.67128645854e-17,-2.31234305561e-17,1.33226762955e-15,0,B4: fiscal dominance + burn,ok,medium,B4,2126,335.142719317,1.59019533867e+15,87078.2495275,4.13171519228e+17
100,0.814488185249,18.1133242583,18.1133242583,18.1133242583,1.28496447248e+14,7.09402898199e+12,0.495106988507,0.189045671081,0.528148002501,0.240362204631,56.4142902464,0,0,0,0,0.227891338611,0,0,0.117437766949,2.12718835292,0.0366930885383,0.0339216251898,0.00277146334854,0.521027153572,0.0990269176054,10.0982644334,0.15,0.0425689409526,0.3,0.227891338611,0.264584427149,0.1471466602,0.546042269327,0.807436863891,0.727051176781,0.255327294491,5.70655344988,3.47514524517,1.91300487224,5.46490892741,0.0153953086223,0,1,62.1679917579,1,0,-7.59991829278e-17,-1.51998365856e-16,1.33226762955e-15,0,B4: fiscal dominance + burn,ok,medium,B4,2127,341.012944447,2.41915571114e+15,88601.3245501,6.28540364201e+17
1,0.00695643999543,0.986523654272,1.01634339757,1.01634339757,0.966793181187,0.98,-0.02,0.576660908802,0.966747989676,0.220173911,3.03720677125,0,0,0,0,0.323612151303,0,0,0.115094557185,0.113543503141,0.0227578759799,0.0227578759799,0,0.036670265526,0.643366307727,1.55432447735,0,0,0.414979898554,0.323612151303,0.346370027283,0.231275470098,0.33704815012,0.740431317514,0.669151686418,0.232347359604,0.434641704909,0.252166547649,-0.781823452748,0.393745100509,0.00354045138169,0,1,0.194589568922,1,-0.029340224351,2.29671256734e-16,5.74178141835e-17,1.33226762955e-15,0,B5: usownership + residual tax,ok,medium,B5,2028,18.5729207578,18.2014623427,4729.29665985,4634.71072665
2,0.0148127274627,1.03890078111,1.03890078111,1.03890078111,0.998044115509,0.96067317847,-0.0197212464587,0.572889890818,0.991418641586,0.220370318187,3.08391726068,0,0,0,0,0.2179440964,0,0,0.0788815752094,0.0819501301006,0.085363438472,0.085363438472,0,0.136971353187,0.708584546287,1.41126419598,0,0,0.279548228452,0.2179440964,0.303307534872,0.224425959662,0.371841667027,0.732913751122,0.657263175724,0.226939611665,0.496225862293,0.261341353992,-0.730737362815,0.438800806866,0.00398889672061,0,1,0.397042326348,1,0,0,5.56199374042e-17,1.33226762955e-15,0,B5: usownership + residual tax,ok,medium,B5,2029,19.5590058073,18.7898122766,3413.37430886,3279.1371466
3,0.0236626568198,1.06415868889,1.06415868889,1.06415868889,1.02613388954,0.964267735863,0.00374170682938,0.568641924726,0.986291671152,0.22059156642,3.13362665714,0,0,0,0,0.242114596366,0,0,0.0850091202652,0.0904631939655,0.0620744169959,0.0620744169959,0,0.0900689843586,0.751261904098,1.33109371651,0,0,0.310638922977,0.242114596366,0.304189013362,0.219179893097,0.368071781202,0.72918162036,0.651166613638,0.223954978567,0.494121782433,0.265701185473,-0.710703199639,0.460694593799,0.00401437012797,0,1,0.602298544711,1,0,1.62292129118e-16,8.11460645591e-17,1.33226762955e-15,0,B5: usownership + residual tax,ok,medium,B5,2030,20.0345272179,19.3186481995,3767.9591454,3633.32143396
4,0.0336032988689,1.09141981469,1.09141981469,1.09141981469,1.06628478107,0.976970334159,0.0131733105068,0.563870416543,0.980532825422,0.220840082472,3.1866382996,0,0,0,0,0.281051400844,0,0,0.0965269828225,0.105351461705,0.0326151352199,0.0326151352199,0,0.045112510519,0.755588315934,1.32347202691,0,0,0.360710804704,0.281051400844,0.313666536064,0.217139553242,0.359227230842,0.728331003572,0.649097784365,0.222840634689,0.488176697697,0.271467126155,-0.686960754016,0.473489258256,0.00385175994301,0,1,0.811067436774,1,0,1.56181028418e-16,1.56181028418e-16,1.33226762955e-15,0,B5: usownership + residual tax,ok,medium,B5,2031,20.547762483,20.0745543792,4388.08300051,4287.02691533
5,0.0447331081546,1.12093105182,1.12093105182,1.12093105182,1.11343429508,0.993312026888,0.0167269078261,0.558528108086,0.974085067384,0.221118327704,3.24329840127,0,0,0,0,0.291983912225,0,0,0.100185451932,0.11230098401,0.0245821609985,0.0245821609985,0,0.0339723983988,0.748174316899,1.33658691218,0,0,0.374875828525,0.291983912225,0.316566073224,0.216380621292,0.358026345615,0.728556743506,0.648673457145,0.222513427113,0.496544579896,0.278354314746,-0.662136085646,0.481378230252,0.00383032216298,0,1,1.02413280067,1,0,-3.48990560409e-16,-7.47836915161e-17,1.33226762955e-15,0,B5: usownership + residual tax,ok,medium,B5,2032,21.1033597727,20.96222107,4677.54344271,4646.26015793
6,0.0571494119133,1.15296684664,1.15296684664,1.15296684664,1.16640632131,1.01165642768,0.0184679137067,0.552568282282,0.9668920131,0.221428735298,3.30400048789,0,0,0,0,0.29342889096,0,0,0.102265804532,0.11790908217,0.0248476460057,0.0248476460057,0,0.0347910652261,0.739043829545,1.35309972159,0,0,0.376881223676,0.29342889096,0.318276536966,0.216010732434,0.359184588949,0.72903327226,0.648826605206,0.222489681913,0.508868283627,0.286064176905,-0.636006655175,0.493071804972,0.00374792700428,0,1,1.24235937813,1,0,0,4.75916069873e-17,1.33226762955e-15,0,B5: usownership + residual tax,ok,medium,B5,2033,21.7064859888,21.959506073,4911.13109116,4968.37733557
7,0.0709452248035,1.18782997871,1.18782997871,1.18782997871,1.22504449778,1.03132983654,0.0194467294627,0.545946292094,0.95889977701,0.22177363062,3.36918982555,0,0,0,0,0.292781113395,0,0,0.103991190548,0.123523853655,0.0270134081585,0.0270134081585,0,0.0383893876466,0.73068204719,1.36858433001,0,0,0.376215873574,0.292781113395,0.319794521553,0.215803331005,0.361125714406,0.72952870544,0.649192349436,0.222594665372,0.522959302479,0.294555359713,-0.60857635696,0.505582145184,0.00366861307315,0,1,1.46669883847,1,0,4.53135794918e-17,4.53135794918e-17,1.33226762955e-15,0,B5: usownership + residual tax,ok,medium,B5,2034,22.3628414512,23.0634656185,5144.99669592,5306.18860142
8,0.0862053699267,1.22585154325,1.22585154325,1.22585154325,1.28961140447,1.05201271033,0.0200545674645,0.538621422435,0.950059219112,0.222155134248,3.43936765018,0,0,0,0,0.292045415602,0,0,0.105901348935,0.129819332024,0.02953066978,0.02953066978,0,0.0425453265533,0.723629697156,1.38192227866,0,0,0.375454577719,0.292045415602,0.321576085382,0.215674736448,0.363290198707,0.729962392494,0.649619425399,0.222751509011,0.539266369098,0.30385941526,-0.5797015645,0.5200601684,0.00358132639733,0,1,1.69819501246,1,0,-1.72179467516e-16,4.30448668791e-17,1.33226762955e-15,0,B5: usownership + residual tax,ok,medium,B5,2035,23.0786595689,24.2790432038,5407.21499989,5688.45890736
9,0.103001941447,1.26738985832,1.26738985832,1.26738985832,1.36017489607,1.07320954727,0.0201488411105,0.530559068105,0.940328573577,0.222575048536,3.5150949504,0,0,0,0,0.289160370506,0,0,0.105472092752,0.13367426069,0.0319665278328,0.0319665278328,0,0.0465923885041,0.718055583558,1.39264984898,0,0,0.371946346669,0.289160370506,0.321126898339,0.215654805588,0.367534241445,0.730453723872,0.650126506925,0.222953077576,0.556133782213,0.314154083142,-0.550619983575,0.535245886248,0.00369778925151,0,1,1.9379878905,1,0,4.08117745678e-17,-4.08117745678e-17,1.33226762955e-15,0,B5: usownership + residual tax,ok,medium,B5,2036,23.8606862654,25.6075163045,5567.77990022,5975.39454603
10,0.121389218408,1.31282799069,1.31282799069,1.31282799069,1.43706193075,1.09463078251,0.0199599745405,0.521733175164,0.92967639529,0.22303473046,3.59699549042,0,0,0,0,0.283988959139,0,0,0.102837395441,0.135007811224,0.0345431748126,0.0345431748126,0,0.0508258811279,0.714180675355,1.40020590658,0,0,0.365510493548,0.283988959139,0.318532133952,0.215694738511,0.37384443211,0.731053125851,0.65071505336,0.223191495562,0.575015549141,0.325512245196,-0.521774902703,0.549754927929,0.0040061735538,0,1,2.1873157823,1,-2.22044604925e-16,0,-1.1588467423e-16,1.33226762955e-15,0,B5: usownership + residual tax,ok,medium,B5,2037,24.7161333984,27.0550404426,5623.32474352,6155.46436433
11,0.14139823101,1.36256958599,1.36256958599,1.36256958599,1.5219198169,1.1169483251,0.0203881920191,0.512128849115,0.91808470773,0.223534955775,3.68575769314,0,0,0,0,0.283205095431,0,0,0.104616929709,0.142547846602,0.0370160540457,0.0370160540457,0,0.054890642379,0.711376062263,1.40572624389,0,0,0.364736439248,0.283205095431,0.320221149477,0.215604219767,0.377218299046,0.731457086515,0.651204866829,0.223402056728,0.596770297082,0.337736103629,-0.489885230366,0.567357906991,0.00398045009888,0,1,2.44751492028,1,0,0,7.29488513322e-17,1.33226762955e-15,0,B5: usownership + residual tax,ok,medium,B5,2038,25.6526002575,28.652628892,5937.38114603,6631.74792652
12,0.163031283134,1.4170327126,1.4170327126,1.4170327126,1.61563221047,1.14015166771,0.0207738729623,0.501744984096,0.905552176207,0.224075782078,3.78213494486,0,0,0,0,0.284532313071,0,0,0.107532217622,0.152376670029,0.0385226621638,0.0385226621638,0,0.0574867525538,0.708636391892,1.41116094437,0,0,0.366701162948,0.284532313071,0.323054975235,0.215522757613,0.379969090114,0.731769737069,0.651679378965,0.22361679686,0.616406695602,0.351092724564,-0.455407459049,0.587189384665,0.00390272115651,0,1,2.72001569305,1,2.22044604925e-16,-6.8717559444e-17,-6.8717559444e-17,1.33226762955e-15,0,B5: usownership + residual tax,ok,medium,B5,2039,26.6779576632,30.4169179208,6346.76979902,7236.28017092
13,0.186256836159,1.47664149646,1.47664149646,1.47664149646,1.71899962751,1.16412794279,0.0210290225055,0.490596718644,0.892097071779,0.224656420904,3.88694384172,0,0,0,0,0.286264747674,0,0,0.110748606972,0.16353598873,0.0399527589581,0.0399527589581,0,0.0599869254056,0.705977208253,1.4164763229,0,0,0.369210186802,0.286264747674,0.326217506632,0.21546889966,0.382826677863,0.732047522488,0.652167286993,0.22384430184,0.638136024614,0.365721372127,-0.418849816452,0.606041668638,0.00381560446109,0,1,3.00633464254,1,0,1.93756241745e-16,3.22927069575e-17,1.33226762955e-15,0,B5: usownership + residual tax,ok,medium,B5,2040,27.8001904797,32.3629785523,6811.57603802,7929.54600029
14,0.211005241898,1.54181544897,1.54181544897,1.54181544897,1.83292976657,1.18881268688,0.0212044940986,0.478717483889,0.877759743265,0.225275131047,4.00105988853,0,0,0,0,0.288236323076,0,0,0.11420085369,0.176076640505,0.0413964066689,0.0413964066689,0,0.062523316356,0.7034919109,1.42148045273,0,0,0.372049916851,0.288236323076,0.329632729745,0.215431876056,0.385839241256,0.73231629907,0.652679835055,0.224087325377,0.662352008327,0.381720246159,-0.380455809275,0.626535482647,0.00372102091705,0,1,3.30806137769,1,0,2.42283811387e-16,6.05709528468e-17,1.33226762955e-15,0,B5: usownership + residual tax,ok,medium,B5,2041,29.0271966952,34.5078996959,7333.91735134,8718.65399182
15,0.237165855518,1.61295657717,1.61295657717,1.61295657717,1.95824087344,1.21406918274,0.0212451432752,0.466160389351,0.862604289796,0.225861600763,4.1253012497,0.000112539844206,0.000112539844206,3.59487228025e-05,0,0.290514980192,3.59487228025e-05,5.28233854522e-05,0.11787134805,0.190121366097,0.0427796689607,0.0427796689607,0,0.0649678655161,0.701253956531,1.42601690969,0,0,0.375275248559,0.290514980192,0.333294649153,0.215423301103,0.388980153852,0.732525260047,0.653168237069,0.224326605461,0.686334964781,0.39919998863,-0.340293623917,0.646722460872,0.00361853496516,0,0.999887460156,3.62687239238,1,-1.11022302463e-16,-1.13389832649e-16,0,1.33226762955e-15,0,B5: usownership + residual tax,ok,medium,B5,2042,30.3665447492,36.8670861664,7918.90611771,9614.09987854
16,0.264586041452,1.69041631898,1.69041631898,1.69041631898,2.095565026,1.23967392084,0.021090015675,0.452998700103,0.846719136716,0.226303937798,4.26033104422,0.00062977930431,0.00062977930431,0.000208472257576,0,0.292891586123,0.000208472257576,0.000323243644971,0.121577554653,0.205516682407,0.0441419975014,0.0441419975014,0,0.0673614904349,0.69944218781,1.42971072868,0,0,0.378561557221,0.292891586123,0.337033583624,0.215456028972,0.392333986847,0.732514189874,0.653491436944,0.22450721829,0.715892473281,0.418269729692,-0.298416550817,0.676624353953,0.00351568603371,0,0.999370220696,3.96447909492,1,0,-3.17877902384e-16,-2.64898251987e-17,1.33226762955e-15,0,B5: usownership + residual tax,ok,medium,B5,2043,31.8248510355,39.4524378633,8560.14948249,10611.7940719
17,0.293072490725,1.77446349539,1.77446349539,1.77446349539,2.24583528827,1.26564186533,0.0209473991939,0.439325204452,0.830216272421,0.226637652417,4.40687142246,0.00177544787755,0.00177544787755,0.000608818728181,0,0.295256097694,0.000608818728181,0.00101985918629,0.125273096557,0.222292536795,0.0455031249586,0.0455031249586,0,0.0697214096413,0.698145192764,1.43236680617,0,0,0.381782354179,0.295256097694,0.340759222653,0.215486126096,0.395830040584,0.73215864145,0.653542580166,0.224585203497,0.746393294466,0.438959423343,-0.254990363494,0.705921362511,0.00340991130623,0,0.998224552122,4.32244094115,1,0,-4.94347484175e-17,-7.41521226262e-17,4.4408920985e-16,0,B5: usownership + residual tax,ok,medium,B5,2044,33.4071765486,42.2815212423,9258.89480854,11718.4448963
18,0.322395092313,1.8653052783,1.8653052783,1.8653052783,2.41004616861,1.29203846504,0.020856294688,0.42525035569,0.813229005593,0.226901555831,4.56569980686,0.00369728560518,0.00369728560518,0.00131365297354,0,0.297867316333,0.00131365297354,0.00231572171974,0.128981896797,0.240590612901,0.0466199372364,0.0466199372364,0,0.0716594372652,0.697196316504,1.4343162411,0,0,0.385290280403,0.297867316333,0.344487253569,0.215505356772,0.399286357352,0.731388571116,0.653263512284,0.224534515707,0.774692041754,0.461308490854,-0.210188011053,0.73247247567,0.00329934877049,0,0.996302714395,4.7021284169,1,0,-9.21329258407e-17,4.60664629203e-17,6.66133814775e-16,0,B5: usownership + residual tax,ok,medium,B5,2045,35.1174216382,45.3730595495,10021.0434812,12947.5736376
19,0.352293356219,1.96307438355,1.96307438355,1.96307438355,2.58898470858,1.31884187898,0.0207450588097,0.410899189015,0.795908244161,0.227170640206,4.73771068293,0.0064052442091,0.0064052442091,0.00236049730803,0,0.299703246393,0.00236049730803,0.00441281687332,0.131643431658,0.258425848449,0.047469026772,0.047469026772,0,0.0731407428372,0.696478387775,1.43579473183,0,0,0.38780002674,0.299703246393,0.347172273165,0.215528841508,0.403472999104,0.730285207733,0.65270954841,0.22437525292,0.8038351551,0.485407536462,-0.164890191911,0.761626705165,0.00327672296879,0,0.993594755791,5.10467166097,1,0,8.57651280016e-17,-8.57651280016e-17,6.66133814775e-16,0,B5: usownership + residual tax,ok,medium,B5,2046,36.9580848969,48.7418701289,10763.9139896,14195.9005513
20,0.382485101996,2.0678300401,2.0678300401,2.0678300401,2.78399036278,1.34633422901,0.0208458272911,0.396407151042,0.778417461838,0.227442365918,4.92376019859,0.00989980556786,0.00989980556786,0.00378385703793,0,0.302800041261,0.00378385703793,0.00740052185887,0.135423729544,0.280033256094,0.0481312547721,0.0481312547721,0,0.0743118000817,0.695824551384,1.43714388636,0,0,0.391944921522,0.302800041261,0.350931296033,0.215507566489,0.406482427466,0.728726778432,0.651798157278,0.224076546271,0.835748564953,0.511119985134,-0.11817518682,0.789686533988,0.00314512331886,0,0.990100194432,5.53099695057,1,0,-7.97576772872e-17,3.98788386436e-17,2.22044604925e-16,0,B5: usownership + residual tax,ok,medium,B5,2047,38.9302814071,52.4131704035,11663.9024344,15703.5110913
21,0.412676847773,2.17952766874,2.17952766874,2.17952766874,2.99575867081,1.37449903196,0.0209196218395,0.381915113069,0.760926679515,0.22771409163,5.12464374995,0.0141717850809,0.0141717850809,0.00561335472029,0,0.306257044277,0.00561335472029,0.011584700932,0.139135557656,0.303249797617,0.0483705024576,0.0483705024576,0,0.074803160553,0.695007651209,1.43883308085,0,0,0.396559151162,0.306257044277,0.354627546735,0.215491989079,0.409173807882,0.726756366569,0.650557968088,0.223648753817,0.869754988136,0.538538046097,-0.0705146656563,0.822989773561,0.00300802483236,0,0.985828214919,5.98178012236,1,0,-1.4823931386e-16,7.41196569299e-17,1.22124532709e-15,0,B5: usownership + residual tax,ok,medium,B5,2048,41.0331718918,56.4000550434,12630.9142778,17361.1794475
22,0.442575111679,2.29801482443,2.29801482443,2.29801482443,3.22477768865,1.40328846201,0.0209453985649,0.367563946394,0.743605918083,0.227983176005,5.34107384313,0.0192025355956,0.0192025355956,0.00787204217854,0,0.309547783449,0.00787204217854,0.017165660725,0.142528844813,0.32753339829,0.0484676097234,0.0484676097234,0,0.0750680218728,0.694116829114,1.44067966379,0,0,0.400959893396,0.309547783449,0.358015393173,0.215486548359,0.411736278904,0.724402569068,0.649002686166,0.223095892339,0.909219013224,0.567643388538,-0.0223335393815,0.855535406125,0.00288430517565,0,0.980797464404,6.45740614269,1,0,1.37711573549e-16,0,8.881784197e-16,0,B5: usownership + residual tax,ok,medium,B5,2049,43.2638863242,60.7117125003,13642.371106,19144.1819675
23,0.471897713267,2.42303280726,2.42303280726,2.42303280726,3.4714251334,1.43267772644,0.0209431383717,0.353489097632,0.726618651255,0.228247079419,5.57365957414,0.024964539197,0.024964539197,0.0105750585118,0,0.312625020165,0.0105750585118,0.0244357941403,0.145571391615,0.352724257683,0.0484333968603,0.0484333968603,0,0.0751139115018,0.693232687591,1.44251709116,0,0,0.405084337004,0.312625020165,0.361058417025,0.21548702541,0.414126924178,0.721684047186,0.647140915693,0.222420276791,0.944933597664,0.59837104888,0.0260663831125,0.88921246459,0.00276874348669,0,0.975035460803,6.9579381669,1,0,0,-1.27927059575e-16,2.22044604925e-16,0,B5: usownership + residual tax,ok,medium,B5,2050,45.6175542554,65.3552539164,14691.6169359,21048.3523495
24,0.50038416254,2.55422414219,2.55422414219,2.55422414219,3.73578329713,1.46259023843,0.0208787443528,0.339815601981,0.71011578696,0.228503457463,5.82288904732,0.0314223415606,0.0314223415606,0.0137287659747,0,0.315131763597,0.0137287659747,0.0335445020671,0.147876898549,0.377710744346,0.0482457526478,0.0482457526478,0,0.0748951898347,0.692422671809,1.44420458878,0,0,0.408468147583,0.315131763597,0.363377516244,0.215500617695,0.416643073125,0.718650040242,0.645003671586,0.221632916824,0.990298635711,0.630669909476,0.0741920180486,0.932065386568,0.00269235237205,0,0.968577658439,7.48309884658,1,0,2.37748913429e-16,5.94372283573e-17,2.22044604925e-16,0,B5: usownership + residual tax,ok,medium,B5,2051,48.0874456331,70.3322285742,15732.3502641,23009.9819239
25,0.527804348473,2.69114551496,2.69114551496,2.69114551496,4.01790502423,1.4930092044,0.0207980097033,0.326653912733,0.69423063388,0.228750239136,6.08911588458,0.0385337570129,0.0385337570129,0.0173304389666,0,0.317153754632,0.0173304389666,0.0446388627265,0.149583113671,0.402549925469,0.0479470206221,0.0479470206221,0,0.0744746270265,0.691750454576,1.44560801281,0,0,0.411220554904,0.317153754632,0.365100775254,0.215517661583,0.419135962175,0.715319769893,0.642602818247,0.220737705847,1.03807681557,0.664414141485,0.121822379391,0.971218681839,0.00264147016099,0,0.961466242987,8.03226567717,1,0,-1.10527552835e-16,0,2.22044604925e-16,0,B5: usownership + residual tax,ok,medium,B5,2052,50.6652143421,75.6436313559,16766.9480444,25033.2077601
26,0.553964962093,2.83328517515,2.83328517515,2.83328517515,4.31765324765,1.52390351862,0.0206926481911,0.314096818195,0.679075180411,0.228985684659,6.37255067717,0.0462512552903,0.0462512552903,0.0213685151697,0,0.318597667516,0.0213685151697,0.0580211638412,0.150558239282,0.426574427354,0.0475004802678,0.0475004802678,0,0.0737898524497,0.691226937103,1.44670287907,0,0,0.41321887438,0.318597667516,0.366098147784,0.215539908502,0.421693675821,0.711727028129,0.639961920052,0.219743179732,1.08335971437,0.699494339234,0.168668388907,1.01624239342,0.00262751609817,0,0.95374874471,8.60448095609,1,0,0,5.14271508593e-17,4.4408920985e-16,0,B5: usownership + residual tax,ok,medium,B5,2053,53.3412258434,81.2868817501,17767.6129295,27076.1278606
27,0.578713367833,2.98008337477,2.98008337477,2.98008337477,4.63503787237,1.55533832094,0.0206278166176,0.30221758344,0.664737851897,0.22920842031,6.67325783926,0.0545234347371,0.0545234347371,0.0258233544191,0,0.319853610145,0.0258233544191,0.0737897526637,0.151234493616,0.450691400115,0.0469344833415,0.0469344833415,0,0.0728915043281,0.690829595318,1.44753497357,0,0,0.414967701481,0.319853610145,0.366788093486,0.215553599871,0.423910962388,0.707862688177,0.637073261948,0.218646276909,1.12899313352,0.735724064139,0.214815155085,1.05651656869,0.0026127035259,0,0.945476565263,9.19847562476,1,0,-2.39528360975e-16,0,1.11022302463e-15,0,B5: usownership + residual tax,ok,medium,B5,2054,56.1049419663,87.2621662344,18772.1293974,29197.0122174
28,0.601938920858,3.12414213259,3.12414213259,3.13095417298,4.95924256044,1.58739338672,0.0206097061607,0.291069317988,0.651282747469,0.229417450288,6.9895950913,0.063296490923,0.063296490923,0.0306684008675,0,0.322748963114,0.0306684008675,0.0918953621326,0.151990888182,0.47484113754,0.0447993498818,0.0447993498818,0,0.0693845603092,0.690466767563,1.44829562693,0,0,0.418837622568,0.322748963114,0.367548312996,0.215557424814,0.42507261891,0.703780299236,0.633993486117,0.217471136942,1.17178276926,0.771249196831,0.258378683971,1.10544657796,0.00258901584007,0,0.936703509077,9.81136870785,1.0021804515,0,-1.34321684543e-16,-1.34321684543e-16,7.77156117238e-16,0,B5: usownership + residual tax,ok,medium,B5,2055,58.8170836185,93.3658495619,19778.010574,31395.4831876
